"","squirrel_id","litter_id","grid","sex","byear","dyear","dateE","dateS","field_bdate","dam_id","sire_id","bcert","longevity","age_first_litter","litter_size","LBS","litters"
"5618",15798,3013,"AG","M",2004,2004,2004-05-16,2004-05-16,2004-05-16,6066,NA,"Y",0,0,NA,0,0
"5619",6065,3062,"KL","M",2004,2004,2004-08-15,2004-05-17,2004-05-17,6272,NA,"Y",90,0,NA,0,0
"5620",6119,3062,"KL","M",2004,2005,2005-03-06,2004-05-17,2004-05-17,6272,NA,"Y",293,0,NA,0,0
"5621",15957,3062,"KL","M",2004,2004,2004-05-17,2004-05-17,2004-05-17,6272,NA,"Y",0,0,NA,0,0
"5622",6113,3154,"SU","M",2004,2004,2004-10-01,2004-05-17,2004-05-17,7278,7247,"Y",137,0,NA,0,0
"5623",16034,3154,"SU","F",2004,2004,2004-05-17,2004-05-17,2004-05-17,7278,NA,"Y",0,NA,NA,NA,NA
"5624",5989,3120,"LL","M",2004,2004,2004-05-18,2004-05-18,2004-05-18,7502,NA,"Y",0,0,NA,0,0
"5625",6556,3120,"LL","M",2004,2005,2005-09-13,2004-05-18,2004-05-18,7502,NA,"Y",483,0,NA,0,0
"5626",7820,3120,"LL","F",2004,2007,2007-08-16,2004-05-18,2004-05-18,7502,NA,"Y",1185,689,2,9,3
"5627",7820,3120,"LL","F",2004,2007,2007-08-16,2004-05-18,2004-05-18,7502,NA,"Y",1185,689,3,9,3
"5628",7820,3120,"LL","F",2004,2007,2007-08-16,2004-05-18,2004-05-18,7502,NA,"Y",1185,689,4,9,3
"5629",6015,3069,"KL","M",2004,2004,2004-08-10,2004-05-18,2004-05-18,6424,6051,"Y",84,0,NA,0,0
"5630",6117,3069,"KL","M",2004,2005,2005-02-27,2004-05-18,2004-05-18,6424,5895,"Y",285,0,NA,0,0
"5631",6003,3068,"KL","M",2004,2004,2004-05-19,2004-05-19,2004-05-19,6408,5902,"Y",0,0,NA,0,0
"5632",6004,3068,"KL","M",2004,2004,2004-07-12,2004-05-19,2004-05-19,6408,5902,"Y",54,0,NA,0,0
"5633",6022,3068,"KL","M",2004,2004,2004-07-02,2004-05-19,2004-05-19,6408,NA,"Y",44,0,NA,0,0
"5634",6089,3068,"KL","M",2004,2004,2004-08-25,2004-05-19,2004-05-19,6408,5895,"Y",98,0,NA,0,0
"5635",16062,3175,"SX","M",2004,2004,2004-05-20,2004-05-20,2004-05-20,6092,NA,"Y",0,0,NA,0,0
"5636",16063,3175,"SX","M",2004,2004,2004-05-20,2004-05-20,2004-05-20,6092,NA,"Y",0,0,NA,0,0
"5637",16064,3175,"SX","F",2004,2004,2004-05-20,2004-05-20,2004-05-20,6092,NA,"Y",0,NA,NA,NA,NA
"5638",16065,3175,"SX","M",2004,2004,2004-05-20,2004-05-20,2004-05-20,6092,NA,"Y",0,0,NA,0,0
"5639",15963,3076,"KL","F",2004,2004,2004-05-22,2004-05-22,2004-05-22,6868,NA,"Y",0,NA,NA,NA,NA
"5640",15964,3076,"KL","F",2004,2004,2004-05-22,2004-05-22,2004-05-22,6868,NA,"Y",0,NA,NA,NA,NA
"5641",15965,3076,"KL","F",2004,2004,2004-05-22,2004-05-22,2004-05-22,6868,NA,"Y",0,NA,NA,NA,NA
"5642",6114,3146,"SU","M",2004,2004,2004-10-03,2004-05-23,2004-05-23,6569,8580,"Y",133,0,NA,0,0
"5643",7135,3146,"SU","F",2004,2006,2006-10-20,2004-05-23,2004-05-23,6569,6058,"Y",880,699,4,4,1
"5644",6005,3019,"AG","F",2004,2004,2004-08-01,2004-05-24,2004-05-24,6340,NA,"Y",69,NA,NA,NA,NA
"5645",6006,3019,"AG","M",2004,2004,2004-05-24,2004-05-24,2004-05-24,6340,NA,"Y",0,0,NA,0,0
"5646",6018,3087,"LL","F",2004,2004,2004-05-30,2004-05-30,2004-05-30,6021,NA,"Y",0,NA,NA,NA,NA
"5647",6019,3087,"LL","F",2004,2004,2004-05-30,2004-05-30,2004-05-30,6021,NA,"Y",0,NA,NA,NA,NA
"5648",6020,3087,"LL","M",2004,2004,2004-05-30,2004-05-30,2004-05-30,6021,NA,"Y",0,0,NA,0,0
"5649",6528,3158,"SU","F",2004,2006,2006-02-19,2004-05-31,2004-05-31,7643,5892,"Y",629,NA,NA,NA,NA
"5650",6666,3158,"SU","F",2004,2006,2006-05-03,2004-05-31,2004-05-31,7643,5892,"Y",702,NA,NA,NA,NA
"5651",7312,3158,"SU","M",2004,2007,2007-04-30,2004-05-31,2004-05-31,7643,NA,"Y",1064,660,NA,5,3
"5652",6087,3070,"KL","F",2004,2004,2004-08-24,2004-06-01,2004-06-01,6500,6120,"Y",84,NA,NA,NA,NA
"5653",6553,3070,"KL","M",2004,2006,2006-05-24,2004-06-01,2004-06-01,6500,NA,"Y",722,0,NA,0,0
"5654",7148,3070,"KL","F",2004,2007,2007-06-15,2004-06-01,2004-06-01,6500,6120,"Y",1109,378,4,7,2
"5655",7148,3070,"KL","F",2004,2007,2007-06-15,2004-06-01,2004-06-01,6500,6120,"Y",1109,378,3,7,2
"5656",6081,3135,"SU","M",2004,2004,2004-08-23,2004-06-01,2004-06-01,6347,6232,"Y",83,0,NA,0,0
"5657",8443,3135,"SU","F",2004,2008,2008-07-10,2004-06-01,2004-06-01,6347,6232,"Y",1500,438,1,10,4
"5658",8443,3135,"SU","F",2004,2008,2008-07-10,2004-06-01,2004-06-01,6347,6232,"Y",1500,438,2,10,4
"5659",8443,3135,"SU","F",2004,2008,2008-07-10,2004-06-01,2004-06-01,6347,6232,"Y",1500,438,4,10,4
"5660",8443,3135,"SU","F",2004,2008,2008-07-10,2004-06-01,2004-06-01,6347,6232,"Y",1500,438,3,10,4
"5661",6027,3150,"SU","M",2004,2004,2004-07-19,2004-06-02,2004-06-02,6953,5995,"Y",47,0,NA,0,0
"5662",6053,3150,"SU","F",2004,2004,2004-07-26,2004-06-02,2004-06-02,6953,6063,"Y",54,NA,NA,NA,NA
"5663",6112,3150,"SU","M",2004,2004,2004-08-20,2004-06-02,2004-06-02,6953,NA,"Y",79,0,NA,0,0
"5664",6239,3108,"LL","M",2004,2005,2005-06-03,2004-06-05,2004-06-05,6384,NA,"Y",363,0,NA,0,0
"5665",6042,3147,"SU","M",2004,2004,2004-08-18,2004-06-16,2004-06-16,6760,NA,"Y",63,0,NA,0,0
"5666",6090,3147,"SU","F",2004,2004,2004-08-25,2004-06-16,2004-06-16,6760,NA,"Y",70,NA,NA,NA,NA
"5667",6378,3147,"SU","F",2004,2005,2005-07-29,2004-06-16,2004-06-16,6760,NA,"Y",408,NA,NA,NA,NA
"5668",6043,3131,"SU","M",2004,2004,2004-06-23,2004-06-23,2004-06-23,6338,6232,"Y",0,0,NA,0,0
"5669",6044,3131,"SU","F",2004,2004,2004-06-23,2004-06-23,2004-06-23,6338,6232,"Y",0,NA,NA,NA,NA
"5670",16082,3131,"SU","M",2004,2004,2004-06-23,2004-06-23,2004-06-23,6338,NA,"Y",0,0,NA,0,0
"5671",6376,3189,"AG","M",2005,2005,2005-07-24,2005-04-04,2005-04-04,6459,NA,"Y",111,0,NA,0,0
"5672",7627,3189,"AG","M",2005,2007,2007-06-27,2005-04-04,2005-04-04,6459,NA,"Y",814,366,NA,5,3
"5673",16308,3189,"AG","F",2005,2005,2005-04-04,2005-04-04,2005-04-04,6459,NA,"Y",0,NA,NA,NA,NA
"5674",16309,3189,"AG","M",2005,2005,2005-04-04,2005-04-04,2005-04-04,6459,NA,"Y",0,0,NA,0,0
"5675",6147,3214,"AG","M",2005,2005,2005-05-29,2005-04-04,2005-04-04,7501,NA,"Y",55,0,NA,0,0
"5676",6148,3214,"AG","M",2005,2005,2005-04-04,2005-04-04,2005-04-04,7501,NA,"Y",0,0,NA,0,0
"5677",10112,3214,"AG","F",2005,2009,2009-08-15,2005-04-04,2005-04-04,7501,7346,"Y",1594,776,3,12,4
"5678",10112,3214,"AG","F",2005,2009,2009-08-15,2005-04-04,2005-04-04,7501,7346,"Y",1594,776,3,12,4
"5679",10112,3214,"AG","F",2005,2009,2009-08-15,2005-04-04,2005-04-04,7501,7346,"Y",1594,776,3,12,4
"5680",10112,3214,"AG","F",2005,2009,2009-08-15,2005-04-04,2005-04-04,7501,7346,"Y",1594,776,3,12,4
"5681",6167,3196,"AG","F",2005,2005,2005-07-09,2005-04-08,2005-04-08,6835,NA,"Y",92,NA,NA,NA,NA
"5682",6168,3196,"AG","M",2005,2005,2005-07-14,2005-04-08,2005-04-08,6835,NA,"Y",97,0,NA,0,0
"5683",6233,3196,"AG","M",2005,2005,2005-04-08,2005-04-08,2005-04-08,6835,NA,"Y",0,0,NA,0,0
"5684",6318,3197,"AG","F",2005,2005,2005-06-28,2005-04-08,2005-04-08,6936,NA,"Y",81,NA,NA,NA,NA
"5685",6674,3197,"AG","M",2005,2006,2006-05-27,2005-04-08,2005-04-08,6936,NA,"Y",414,0,NA,0,0
"5686",10091,3197,"AG","M",2005,2010,2010-06-03,2005-04-08,2005-04-08,6936,NA,"Y",1882,0,NA,0,0
"5687",16088,3186,"AG","F",2005,2005,2005-04-10,2005-04-10,2005-04-10,6420,NA,"Y",0,NA,NA,NA,NA
"5688",6174,3204,"AG","M",2005,2005,2005-04-13,2005-04-13,2005-04-13,7036,NA,"Y",0,0,NA,0,0
"5689",6175,3204,"AG","M",2005,2005,2005-04-13,2005-04-13,2005-04-13,7036,NA,"Y",0,0,NA,0,0
"5690",7040,3204,"AG","M",2005,2006,2006-08-15,2005-04-13,2005-04-13,7036,8425,"Y",489,0,NA,0,0
"5691",7911,3204,"AG","M",2005,2008,2008-05-22,2005-04-13,2005-04-13,7036,6691,"Y",1135,0,NA,0,0
"5692",6178,3207,"AG","F",2005,2005,2005-04-13,2005-04-13,2005-04-13,7071,NA,"Y",0,NA,NA,NA,NA
"5693",7105,3207,"AG","F",2005,2006,2006-08-16,2005-04-13,2005-04-13,7071,7111,"Y",490,NA,NA,NA,NA
"5694",10094,3207,"AG","M",2005,2010,2010-05-17,2005-04-13,2005-04-13,7071,6134,"Y",1860,0,NA,0,0
"5695",6177,3205,"AG","M",2005,2005,2005-08-01,2005-04-14,2005-04-14,7037,NA,"Y",109,0,NA,0,0
"5696",6311,3205,"AG","F",2005,2005,2005-07-17,2005-04-14,2005-04-14,7037,NA,"Y",94,NA,NA,NA,NA
"5697",7072,3205,"AG","F",2005,2006,2006-08-15,2005-04-14,2005-04-14,7037,7147,"Y",488,NA,NA,NA,NA
"5698",16302,3205,"AG","M",2005,2005,2005-04-14,2005-04-14,2005-04-14,7037,NA,"Y",0,0,NA,0,0
"5699",16245,3209,"AG","M",2005,2005,2005-04-16,2005-04-16,2005-04-16,7110,NA,"Y",0,0,NA,0,0
"5700",16246,3209,"AG","F",2005,2005,2005-04-16,2005-04-16,2005-04-16,7110,NA,"Y",0,NA,NA,NA,NA
"5701",16247,3209,"AG","M",2005,2005,2005-04-16,2005-04-16,2005-04-16,7110,NA,"Y",0,0,NA,0,0
"5702",6184,3190,"AG","F",2005,2005,2005-07-03,2005-04-17,2005-04-17,6490,NA,"Y",77,NA,NA,NA,NA
"5703",6185,3190,"AG","F",2005,2005,2005-04-17,2005-04-17,2005-04-17,6490,NA,"Y",0,NA,NA,NA,NA
"5704",7016,3190,"AG","F",2005,2006,2006-08-15,2005-04-17,2005-04-17,6490,7121,"Y",485,NA,NA,NA,NA
"5705",6182,3208,"AG","F",2005,2005,2005-08-01,2005-04-17,2005-04-17,7082,NA,"Y",106,NA,NA,NA,NA
"5706",6183,3208,"AG","M",2005,2005,2005-07-09,2005-04-17,2005-04-17,7082,NA,"Y",83,0,NA,0,0
"5707",6281,3208,"AG","F",2005,2005,2005-06-18,2005-04-17,2005-04-17,7082,NA,"Y",62,NA,NA,NA,NA
"5708",6189,3199,"AG","F",2005,2005,2005-06-12,2005-04-18,2005-04-18,7000,NA,"Y",55,NA,NA,NA,NA
"5709",6190,3199,"AG","F",2005,2005,2005-06-26,2005-04-18,2005-04-18,7000,NA,"Y",69,NA,NA,NA,NA
"5710",6317,3199,"AG","F",2005,2005,2005-06-28,2005-04-18,2005-04-18,7000,NA,"Y",71,NA,NA,NA,NA
"5711",8248,3199,"AG","M",2005,2008,2008-07-01,2005-04-18,2005-04-18,7000,6426,"Y",1170,1067,NA,2,1
"5712",6188,3227,"AG","M",2005,2005,2005-07-14,2005-04-18,2005-04-18,8620,NA,"Y",87,0,NA,0,0
"5713",7285,3227,"AG","M",2005,2007,2007-04-24,2005-04-18,2005-04-18,8620,7093,"Y",736,0,NA,0,0
"5714",10628,3227,"AG","M",2005,2009,2009-08-15,2005-04-18,2005-04-18,8620,7121,"Y",1580,789,NA,2,1
"5715",16310,3227,"AG","F",2005,2005,2005-04-18,2005-04-18,2005-04-18,8620,NA,"Y",0,NA,NA,NA,NA
"5716",6194,3226,"AG","F",2005,2005,2005-04-19,2005-04-19,2005-04-19,8493,NA,"Y",0,NA,NA,NA,NA
"5717",6195,3226,"AG","F",2005,2005,2005-07-02,2005-04-19,2005-04-19,8493,NA,"Y",74,NA,NA,NA,NA
"5718",7123,3226,"AG","F",2005,2006,2006-08-18,2005-04-19,2005-04-19,8493,NA,"Y",486,371,3,3,1
"5719",7585,3226,"AG","F",2005,2007,2007-06-18,2005-04-19,2005-04-19,8493,6691,"Y",790,NA,NA,NA,NA
"5720",7766,3234,"AG","F",2005,2007,2007-08-01,2005-04-19,2005-04-19,10569,6426,"Y",834,385,2,4,2
"5721",7766,3234,"AG","F",2005,2007,2007-08-01,2005-04-19,2005-04-19,10569,6426,"Y",834,385,2,4,2
"5722",16765,3234,"AG","M",2005,2005,2005-04-19,2005-04-19,2005-04-19,10569,NA,"Y",0,0,NA,0,0
"5723",16766,3234,"AG","M",2005,2005,2005-04-19,2005-04-19,2005-04-19,10569,NA,"Y",0,0,NA,0,0
"5724",16306,3184,"AG","F",2005,2005,2005-04-19,2005-04-19,2005-04-19,6387,NA,"Y",0,NA,NA,NA,NA
"5725",16307,3184,"AG","F",2005,2005,2005-04-19,2005-04-19,2005-04-19,6387,NA,"Y",0,NA,NA,NA,NA
"5726",6186,3218,"AG","F",2005,2005,2005-04-19,2005-04-19,2005-04-19,7841,NA,"Y",0,NA,NA,NA,NA
"5727",6187,3218,"AG","M",2005,2005,2005-06-09,2005-04-19,2005-04-19,7841,NA,"Y",51,0,NA,0,0
"5728",6289,3218,"AG","F",2005,2005,2005-06-20,2005-04-19,2005-04-19,7841,NA,"Y",62,NA,NA,NA,NA
"5729",6371,3218,"AG","M",2005,2005,2005-07-21,2005-04-19,2005-04-19,7841,NA,"Y",93,0,NA,0,0
"5730",6268,3226,"AG","M",2005,2005,2005-04-19,2005-04-19,2005-04-19,8493,NA,"Y",0,0,NA,0,0
"5731",6269,3226,"AG","F",2005,2005,2005-04-19,2005-04-19,2005-04-19,8493,NA,"Y",0,NA,NA,NA,NA
"5732",6412,3226,"AG","F",2005,2005,2005-08-13,2005-04-19,2005-04-19,8493,NA,"Y",116,NA,NA,NA,NA
"5733",6191,3181,"AG","M",2005,2005,2005-04-20,2005-04-20,2005-04-20,6340,NA,"Y",0,0,NA,0,0
"5734",6192,3181,"AG","F",2005,2005,2005-04-20,2005-04-20,2005-04-20,6340,NA,"Y",0,NA,NA,NA,NA
"5735",6193,3181,"AG","M",2005,2005,2005-04-20,2005-04-20,2005-04-20,6340,NA,"Y",0,0,NA,0,0
"5736",6399,3181,"AG","F",2005,2005,2005-08-15,2005-04-20,2005-04-20,6340,NA,"Y",117,NA,NA,NA,NA
"5737",16300,3181,"AG","F",2005,2005,2005-04-20,2005-04-20,2005-04-20,6340,NA,"Y",0,NA,NA,NA,NA
"5738",6200,3203,"AG","M",2005,2005,2005-04-23,2005-04-23,2005-04-23,7035,NA,"Y",0,0,NA,0,0
"5739",6202,3203,"AG","F",2005,2005,2005-04-23,2005-04-23,2005-04-23,7035,NA,"Y",0,NA,NA,NA,NA
"5740",6196,3193,"AG","M",2005,2005,2005-06-23,2005-04-23,2005-04-23,6665,NA,"Y",61,0,NA,0,0
"5741",6201,3193,"AG","M",2005,2005,2005-04-23,2005-04-23,2005-04-23,6665,NA,"Y",0,0,NA,0,0
"5742",6352,3193,"AG","M",2005,2005,2005-08-16,2005-04-23,2005-04-23,6665,NA,"Y",115,0,NA,0,0
"5743",6197,3194,"AG","M",2005,2005,2005-04-23,2005-04-23,2005-04-23,6748,NA,"Y",0,0,NA,0,0
"5744",6198,3194,"AG","F",2005,2005,2005-04-23,2005-04-23,2005-04-23,6748,NA,"Y",0,NA,NA,NA,NA
"5745",6199,3194,"AG","F",2005,2005,2005-04-23,2005-04-23,2005-04-23,6748,NA,"Y",0,NA,NA,NA,NA
"5746",6204,3231,"AG","M",2005,2005,2005-08-18,2005-04-24,2005-04-24,10167,NA,"Y",116,0,NA,0,0
"5747",6205,3231,"AG","F",2005,2005,2005-04-24,2005-04-24,2005-04-24,10167,NA,"Y",0,NA,NA,NA,NA
"5748",6206,3231,"AG","F",2005,2005,2005-04-24,2005-04-24,2005-04-24,10167,NA,"Y",0,NA,NA,NA,NA
"5749",6422,3217,"AG","F",2005,2005,2005-08-16,2005-04-24,2005-04-24,7764,NA,"Y",114,NA,NA,NA,NA
"5750",16232,3217,"AG","M",2005,2005,2005-04-24,2005-04-24,2005-04-24,7764,NA,"Y",0,0,NA,0,0
"5751",16233,3217,"AG","F",2005,2005,2005-04-24,2005-04-24,2005-04-24,7764,NA,"Y",0,NA,NA,NA,NA
"5752",7001,3215,"AG","F",2005,2006,2006-08-01,2005-04-25,2005-04-25,7545,8734,"Y",463,389,3,3,1
"5753",10118,3215,"AG","M",2005,2009,2009-08-15,2005-04-25,2005-04-25,7545,7668,"Y",1573,1064,NA,3,3
"5754",10119,3215,"AG","F",2005,2010,2010-06-10,2005-04-25,2005-04-25,7545,10749,"Y",1872,394,3,18,6
"5755",10119,3215,"AG","F",2005,2010,2010-06-10,2005-04-25,2005-04-25,7545,10749,"Y",1872,394,3,18,6
"5756",10119,3215,"AG","F",2005,2010,2010-06-10,2005-04-25,2005-04-25,7545,10749,"Y",1872,394,4,18,6
"5757",10119,3215,"AG","F",2005,2010,2010-06-10,2005-04-25,2005-04-25,7545,10749,"Y",1872,394,1,18,6
"5758",10119,3215,"AG","F",2005,2010,2010-06-10,2005-04-25,2005-04-25,7545,10749,"Y",1872,394,3,18,6
"5759",10119,3215,"AG","F",2005,2010,2010-06-10,2005-04-25,2005-04-25,7545,10749,"Y",1872,394,4,18,6
"5760",6270,3259,"KL","M",2005,2005,2005-06-12,2005-04-25,2005-04-25,6538,6935,"Y",48,0,NA,0,0
"5761",7828,3259,"KL","F",2005,2007,2007-09-10,2005-04-25,2005-04-25,6538,6935,"Y",868,340,4,7,2
"5762",7828,3259,"KL","F",2005,2007,2007-09-10,2005-04-25,2005-04-25,6538,6935,"Y",868,340,3,7,2
"5763",15959,3259,"KL","M",2005,2005,2005-04-25,2005-04-25,2005-04-25,6538,NA,"Y",0,0,NA,0,0
"5764",15960,3259,"KL","M",2005,2005,2005-04-25,2005-04-25,2005-04-25,6538,NA,"Y",0,0,NA,0,0
"5765",6393,3240,"KL","M",2005,2005,2005-09-06,2005-04-25,2005-04-25,6359,NA,"Y",134,0,NA,0,0
"5766",6423,3240,"KL","M",2005,2005,2005-09-01,2005-04-25,2005-04-25,6359,NA,"Y",129,0,NA,0,0
"5767",6231,3179,"AG","F",2005,2005,2005-04-26,2005-04-26,2005-04-26,6290,NA,"Y",0,NA,NA,NA,NA
"5768",6216,3195,"AG","F",2005,2005,2005-08-15,2005-04-27,2005-04-27,6795,NA,"Y",110,NA,NA,NA,NA
"5769",8682,3195,"AG","M",2005,2008,2008-08-15,2005-04-27,2005-04-27,6795,6975,"Y",1206,706,NA,3,3
"5770",10624,3195,"AG","F",2005,2009,2009-07-08,2005-04-27,2005-04-27,6795,10099,"Y",1533,361,4,17,4
"5771",10624,3195,"AG","F",2005,2009,2009-07-08,2005-04-27,2005-04-27,6795,10099,"Y",1533,361,5,17,4
"5772",10624,3195,"AG","F",2005,2009,2009-07-08,2005-04-27,2005-04-27,6795,10099,"Y",1533,361,4,17,4
"5773",10624,3195,"AG","F",2005,2009,2009-07-08,2005-04-27,2005-04-27,6795,10099,"Y",1533,361,4,17,4
"5774",6212,3206,"AG","F",2005,2005,2005-04-27,2005-04-27,2005-04-27,7044,NA,"Y",0,NA,NA,NA,NA
"5775",6213,3206,"AG","F",2005,2005,2005-07-09,2005-04-27,2005-04-27,7044,NA,"Y",73,NA,NA,NA,NA
"5776",6214,3206,"AG","F",2005,2005,2005-04-27,2005-04-27,2005-04-27,7044,NA,"Y",0,NA,NA,NA,NA
"5777",16221,3274,"KL","F",2005,2005,2005-04-27,2005-04-27,2005-04-27,7609,NA,"Y",0,NA,NA,NA,NA
"5778",16222,3274,"KL","F",2005,2005,2005-04-27,2005-04-27,2005-04-27,7609,NA,"Y",0,NA,NA,NA,NA
"5779",16223,3274,"KL","F",2005,2005,2005-04-27,2005-04-27,2005-04-27,7609,NA,"Y",0,NA,NA,NA,NA
"5780",15928,3276,"KL","M",2005,2005,2005-04-27,2005-04-27,2005-04-27,7827,NA,"Y",0,0,NA,0,0
"5781",15929,3276,"KL","M",2005,2005,2005-04-27,2005-04-27,2005-04-27,7827,NA,"Y",0,0,NA,0,0
"5782",15930,3276,"KL","M",2005,2005,2005-04-27,2005-04-27,2005-04-27,7827,NA,"Y",0,0,NA,0,0
"5783",15931,3276,"KL","M",2005,2005,2005-04-27,2005-04-27,2005-04-27,7827,NA,"Y",0,0,NA,0,0
"5784",6217,3212,"AG","F",2005,2005,2005-04-28,2005-04-28,2005-04-28,7329,NA,"Y",0,NA,NA,NA,NA
"5785",6218,3212,"AG","M",2005,2005,2005-04-28,2005-04-28,2005-04-28,7329,NA,"Y",0,0,NA,0,0
"5786",7317,3212,"AG","F",2005,2007,2007-05-01,2005-04-28,2005-04-28,7329,8425,"Y",733,NA,NA,NA,NA
"5787",6224,3213,"AG","M",2005,2005,2005-07-09,2005-04-28,2005-04-28,7391,NA,"Y",72,0,NA,0,0
"5788",6225,3213,"AG","F",2005,2005,2005-07-15,2005-04-28,2005-04-28,7391,NA,"Y",78,NA,NA,NA,NA
"5789",10117,3213,"AG","F",2005,2010,2010-08-15,2005-04-28,2005-04-28,7391,8287,"Y",1935,719,2,2,1
"5790",6219,3200,"AG","M",2005,2005,2005-04-28,2005-04-28,2005-04-28,7003,NA,"Y",0,0,NA,0,0
"5791",6220,3200,"AG","F",2005,2005,2005-04-28,2005-04-28,2005-04-28,7003,NA,"Y",0,NA,NA,NA,NA
"5792",6221,3200,"AG","M",2005,2005,2005-04-28,2005-04-28,2005-04-28,7003,NA,"Y",0,0,NA,0,0
"5793",6222,3200,"AG","M",2005,2005,2005-04-28,2005-04-28,2005-04-28,7003,NA,"Y",0,0,NA,0,0
"5794",6328,3308,"LL","F",2005,2005,2005-07-02,2005-04-28,2005-04-28,7305,NA,"Y",65,NA,NA,NA,NA
"5795",6250,3192,"AG","M",2005,2005,2005-04-29,2005-04-29,2005-04-29,6624,NA,"Y",0,0,NA,0,0
"5796",6872,3192,"AG","F",2005,2006,2006-05-24,2005-04-29,2005-04-29,6624,7775,"Y",390,386,3,3,1
"5797",6227,3185,"AG","F",2005,2005,2005-04-30,2005-04-30,2005-04-30,6413,NA,"Y",0,NA,NA,NA,NA
"5798",6228,3185,"AG","M",2005,2005,2005-07-05,2005-04-30,2005-04-30,6413,NA,"Y",66,0,NA,0,0
"5799",6229,3185,"AG","M",2005,2005,2005-04-30,2005-04-30,2005-04-30,6413,NA,"Y",0,0,NA,0,0
"5800",15920,3261,"KL","F",2005,2005,2005-04-30,2005-04-30,2005-04-30,6617,NA,"Y",0,NA,NA,NA,NA
"5801",15921,3261,"KL","M",2005,2005,2005-04-30,2005-04-30,2005-04-30,6617,NA,"Y",0,0,NA,0,0
"5802",16292,3216,"AG","F",2005,2005,2005-04-30,2005-04-30,2005-04-30,7626,NA,"Y",0,NA,NA,NA,NA
"5803",16293,3216,"AG","F",2005,2005,2005-04-30,2005-04-30,2005-04-30,7626,NA,"Y",0,NA,NA,NA,NA
"5804",16294,3216,"AG","M",2005,2005,2005-04-30,2005-04-30,2005-04-30,7626,NA,"Y",0,0,NA,0,0
"5805",15999,3210,"AG","M",2005,2005,2005-05-02,2005-05-02,2005-05-02,7210,NA,"Y",0,0,NA,0,0
"5806",16000,3210,"AG","F",2005,2005,2005-05-02,2005-05-02,2005-05-02,7210,NA,"Y",0,NA,NA,NA,NA
"5807",16001,3210,"AG","F",2005,2005,2005-05-02,2005-05-02,2005-05-02,7210,NA,"Y",0,NA,NA,NA,NA
"5808",16002,3210,"AG","M",2005,2005,2005-05-02,2005-05-02,2005-05-02,7210,NA,"Y",0,0,NA,0,0
"5809",7241,3316,"LL","F",2005,2007,2007-04-16,2005-05-02,2005-05-02,10143,NA,"Y",714,NA,NA,NA,NA
"5810",6235,3191,"AG","M",2005,2005,2005-07-03,2005-05-03,2005-05-03,6504,NA,"Y",61,0,NA,0,0
"5811",6367,3191,"AG","F",2005,2005,2005-07-17,2005-05-03,2005-05-03,6504,NA,"Y",75,NA,NA,NA,NA
"5812",6421,3191,"AG","M",2005,2005,2005-08-16,2005-05-03,2005-05-03,6504,NA,"Y",105,0,NA,0,0
"5813",15971,3243,"KL","F",2005,2005,2005-05-03,2005-05-03,2005-05-03,6383,NA,"Y",0,NA,NA,NA,NA
"5814",15972,3243,"KL","F",2005,2005,2005-05-03,2005-05-03,2005-05-03,6383,NA,"Y",0,NA,NA,NA,NA
"5815",15973,3243,"KL","M",2005,2005,2005-05-03,2005-05-03,2005-05-03,6383,NA,"Y",0,0,NA,0,0
"5816",6234,3221,"AG","F",2005,2005,2005-05-04,2005-05-04,2005-05-04,7905,NA,"Y",0,NA,NA,NA,NA
"5817",10113,3221,"AG","F",2005,2011,2011-03-16,2005-05-04,2005-05-04,7905,8621,"Y",2142,377,2,5,2
"5818",10113,3221,"AG","F",2005,2011,2011-03-16,2005-05-04,2005-05-04,7905,8621,"Y",2142,377,3,5,2
"5819",15881,3235,"KL","M",2005,2005,2005-05-04,2005-05-04,2005-05-04,6236,NA,"Y",0,0,NA,0,0
"5820",15882,3235,"KL","F",2005,2005,2005-05-04,2005-05-04,2005-05-04,6236,NA,"Y",0,NA,NA,NA,NA
"5821",15883,3235,"KL","F",2005,2005,2005-05-04,2005-05-04,2005-05-04,6236,NA,"Y",0,NA,NA,NA,NA
"5822",6238,3292,"LL","M",2005,2005,2005-05-05,2005-05-05,2005-05-05,6332,NA,"Y",0,0,NA,0,0
"5823",6451,3292,"LL","M",2005,2005,2005-08-28,2005-05-05,2005-05-05,6332,NA,"Y",115,0,NA,0,0
"5824",7888,3292,"LL","F",2005,2008,2008-03-19,2005-05-05,2005-05-05,6332,NA,"Y",1049,773,4,4,1
"5825",15804,3178,"AG","M",2005,2005,2005-05-06,2005-05-06,2005-05-06,6244,NA,"Y",0,0,NA,0,0
"5826",15805,3178,"AG","F",2005,2005,2005-05-06,2005-05-06,2005-05-06,6244,NA,"Y",0,NA,NA,NA,NA
"5827",15806,3178,"AG","F",2005,2005,2005-05-06,2005-05-06,2005-05-06,6244,NA,"Y",0,NA,NA,NA,NA
"5828",6266,3343,"SU","F",2005,2005,2005-09-10,2005-05-06,2005-05-06,7068,7024,"Y",127,NA,NA,NA,NA
"5829",6267,3343,"SU","F",2005,2005,2005-05-06,2005-05-06,2005-05-06,7068,7575,"Y",0,NA,NA,NA,NA
"5830",6254,3255,"KL","M",2005,2005,2005-05-07,2005-05-07,2005-05-07,6501,NA,"Y",0,0,NA,0,0
