"","squirrel_id","year","assay.local.density","assay_avg_fam"
"344",11882,2010,0.188349045079166,0
"345",10318,2010,1.31844331555416,164
"346",10686,2010,1.50679236063333,150.5
"347",10177,2010,1.31844331555416,332.142857142857
"348",10182,2010,0.376698090158332,0
"349",11614,2010,0.376698090158332,0
"350",10818,2010,1.50679236063333,182.5
"351",11488,2010,0.94174522539583,0
"352",10736,2010,0.565047135237498,0
"353",11398,2010,0.376698090158332,0
"354",11176,2010,1.31844331555416,281.166666666667
"355",11282,2010,1.130094270475,216.666666666667
"356",11460,2010,1.69514140571249,0
"357",10967,2010,0.753396180316664,0
"358",11344,2010,1.130094270475,0
"359",10375,2010,0.753396180316664,252
"360",11537,2012,1.50679236063333,171.5
"361",12462,2012,1.31844331555416,0
"362",10318,2012,3.20193376634582,266.294117647059
"363",11220,2012,2.26018854094999,308.583333333333
"364",12026,2012,2.26018854094999,228.333333333333
"365",11976,2012,1.31844331555416,256.285714285714
"366",11256,2012,3.01358472126666,291.375
"367",11897,2012,0.94174522539583,219.6
"368",19267,2012,2.82523567618749,176.8
"369",12623,2012,1.130094270475,167.666666666667
"370",11775,2012,2.44853758602916,271.615384615385
"371",13093,2012,2.26018854094999,0
"372",12477,2012,1.130094270475,280
"373",11344,2012,1.130094270475,244
"374",11721,2012,3.20193376634582,257.818181818182
"375",12003,2012,1.88349045079166,0
"376",12422,2012,2.07183949587083,260.272727272727
"377",11963,2012,1.130094270475,0
"378",12013,2012,2.26018854094999,213.5
"379",12513,2012,2.44853758602916,267.384615384615
"380",11489,2012,1.50679236063333,199
"381",10918,2012,1.31844331555416,240.285714285714
"382",11576,2012,2.63688663110833,273.428571428571
"383",12423,2012,1.88349045079166,283.6
"384",13092,2012,0.94174522539583,0
"385",12625,2012,1.88349045079166,164.6
"386",12620,2012,0.94174522539583,128
"387",13185,2012,3.20193376634582,229.647058823529
"388",12435,2012,1.69514140571249,305.555555555556
"389",13667,2012,2.26018854094999,159.833333333333
"390",12303,2012,2.63688663110833,268.285714285714
"391",12301,2012,1.130094270475,244
"392",19257,2012,2.44853758602916,0
"393",11953,2012,1.50679236063333,183
"394",10654,2012,1.50679236063333,326.75
"395",11895,2012,1.130094270475,0
"396",13445,2012,1.130094270475,0
"397",10994,2012,1.69514140571249,0
"398",10342,2012,2.44853758602916,340.076923076923
"399",12827,2012,1.88349045079166,210.5
"400",13366,2012,0.94174522539583,0
"401",11998,2012,2.07183949587083,216.545454545455
"402",12973,2012,1.50679236063333,229
"403",11841,2012,1.88349045079166,228.8
"404",13332,2012,1.69514140571249,0
"405",10993,2012,2.07183949587083,216.363636363636
"406",12305,2012,2.63688663110833,0
"407",10374,2012,2.44853758602916,84.9230769230769
"408",10995,2012,2.26018854094999,228.833333333333
"409",12876,2012,2.63688663110833,215.857142857143
"410",11896,2012,1.50679236063333,268
"411",10818,2012,2.26018854094999,467.416666666667
"412",12628,2012,3.01358472126666,0
"413",13535,2012,2.07183949587083,0
"414",12165,2012,0.565047135237498,0
"415",12180,2012,1.31844331555416,65.7142857142857
"416",13235,2012,2.63688663110833,0
"417",13499,2012,1.88349045079166,0
"418",10049,2012,1.69514140571249,0
"419",11622,2012,2.26018854094999,276.75
"420",12703,2012,2.26018854094999,76.6666666666667
"421",13397,2012,3.01358472126666,0
"422",12524,2012,1.50679236063333,0
"423",11577,2012,1.69514140571249,61.3333333333333
"424",12285,2013,2.82523567618749,0
"425",13287,2013,2.82523567618749,0
"426",13535,2013,2.44853758602916,168
"427",13499,2013,1.88349045079166,245.7
"428",13288,2013,2.82523567618749,0
"429",19257,2013,2.07183949587083,248.181818181818
"430",13466,2013,2.63688663110833,0
"431",13646,2013,1.50679236063333,0
"432",13438,2013,1.88349045079166,0
"433",12165,2013,0.565047135237498,273
"434",13412,2013,2.44853758602916,0
"435",11031,2013,2.44853758602916,0
"436",13385,2013,1.69514140571249,0
"437",11017,2013,2.07183949587083,0
"438",13305,2013,2.07183949587083,0
"439",12210,2013,1.88349045079166,0
"440",13445,2013,1.31844331555416,0
"441",13366,2013,1.31844331555416,78
"442",13332,2013,1.88349045079166,0
"443",11020,2013,3.39028281142499,0
"444",13048,2013,2.44853758602916,168.461538461538
"445",11945,2013,1.130094270475,273
"446",13039,2013,3.57863185650416,350.842105263158
"447",11460,2013,3.39028281142499,395.611111111111
"448",12657,2013,2.26018854094999,357.416666666667
"449",13179,2013,1.88349045079166,255.5
"450",12705,2013,1.88349045079166,0
"451",12825,2013,3.57863185650416,259.263157894737
"452",11266,2013,1.69514140571249,0
"453",12678,2013,1.88349045079166,218.4
"454",12830,2013,2.26018854094999,0
"455",12007,2013,1.88349045079166,394.5
"456",12576,2013,1.69514140571249,0
"457",12018,2013,1.69514140571249,233.333333333333
"458",13125,2013,1.31844331555416,208.571428571429
"459",12542,2013,0.753396180316664,0
"460",12364,2013,1.69514140571249,406
"461",13179,2014,2.07183949587083,439.454545454545
"462",12166,2014,2.26018854094999,0
"463",19884,2014,2.07183949587083,0
"464",19901,2014,2.82523567618749,0
"465",19880,2014,1.50679236063333,0
"466",12825,2014,2.44853758602916,217.692307692308
"467",11983,2014,1.130094270475,508.333333333333
"468",19791,2014,1.69514140571249,132.444444444444
"469",19815,2014,1.31844331555416,0
"470",19748,2014,1.88349045079166,237.1
"471",19882,2014,2.07183949587083,181.636363636364
"472",12705,2014,1.50679236063333,176.5
"473",11957,2014,1.50679236063333,433.5
"474",19654,2014,2.44853758602916,0
"475",13125,2014,1.130094270475,73.3333333333333
"476",19516,2014,0.565047135237498,0
"477",20191,2015,5.46212230729582,137.48275862069
"478",20297,2015,2.63688663110833,159.785714285714
"479",20864,2015,5.83882039745415,169.290322580645
"480",20235,2015,3.20193376634582,147.647058823529
"481",20059,2015,2.82523567618749,215.133333333333
"482",21350,2017,3.01358472126666,462.125
"483",11576,2017,3.20193376634582,892.529411764706
"484",21058,2017,3.76698090158332,685.6
"485",19611,2017,0.94174522539583,738.4
"486",21227,2017,2.26018854094999,692.5
"487",19846,2017,1.69514140571249,689.888888888889
"488",13438,2017,2.82523567618749,536.066666666667
"489",20191,2017,3.20193376634582,631.705882352941
"490",20995,2017,3.39028281142499,324.444444444444
"491",19984,2017,3.39028281142499,687.888888888889
"492",20732,2017,2.44853758602916,667.307692307692
"493",20600,2017,1.88349045079166,0
"494",21199,2017,1.50679236063333,717
"495",21215,2017,3.01358472126666,675.75
"496",21396,2017,3.20193376634582,0
"497",21273,2017,2.82523567618749,591.066666666667
"498",21578,2017,2.26018854094999,448.5
"499",21907,2017,1.130094270475,0
"500",21342,2017,2.63688663110833,443.785714285714
"501",20857,2017,3.01358472126666,258.375
"502",21921,2017,0.94174522539583,712.6
"503",12972,2017,1.50679236063333,354
"504",19583,2017,1.69514140571249,601.222222222222
"505",20920,2017,3.95532994666249,484.904761904762
"506",22008,2017,2.63688663110833,312.857142857143
"507",19766,2017,3.01358472126666,205.3125
"508",20044,2017,0.565047135237498,243.666666666667
