"","observer","ageclass","sex","cohort","year","age","grid","trialnumber","trialdate","walk","jump","hole","hang","chew","groom","still","front","back","attack","attacklatency","approachlatency","squirrel_id","OFT1","OFT2"
"942","ARM","J","M",2018,2018,0,"KL",1,2018-05-30,0.317184444444444,0.104444444444444,0,0.536717777777778,0.0850111111111111,0.01572,0.155746666666667,0,1,0,1,1,23586,0.942362782916639,1.45738466107227
"943","ARM","J","M",2018,2018,0,"KL",1,2018-06-10,0.174622222222222,0.00444444444444444,0.0111111111111111,0.0172022222222222,0.380995555555556,0.0252844444444444,0.432522222222222,0.302743333333333,0.68134,0,0.457456666666667,0.000113333333333333,23379,0.0243952462456274,0.383533491843646
"944","ARM","J","F",2018,2018,0,"KL",1,2018-06-10,0.275537777777778,0.0466666666666667,0.0311111111111111,0.220222222222222,0.191935555555556,0.0400577777777778,0.330077777777778,0.01557,0.97208,0,0.934713333333333,0.583693333333333,23387,0.562048147042264,-0.0674426565019353
"945","ARM","J","F",2018,2018,0,"KL",1,2018-06-12,0.31272,0.162222222222222,0.00888888888888889,0.257737777777778,0.190535555555556,0.0326244444444444,0.243808888888889,0.780413333333333,0.161933333333333,0.0333333333333333,0.00878666666666667,0.000113333333333333,23419,1.58316907337775,0.499080152293473
"946","ARM","J","M",2018,2018,0,"KL",1,2018-06-13,0.246357777777778,0.0711111111111111,0.00666666666666667,0.55756,0.0754733333333333,0.0490111111111111,0.417926666666667,0.999993333333333,0,0,1,1,23496,-0.0996330560918464,1.02621802392994
"947","ARM","J","F",2018,2018,0,"KL",1,2018-06-16,0.373024444444444,0.106666666666667,0.0155555555555556,0.513186666666667,0.0257933333333333,0,0.108106666666667,0.793466666666667,0.115886666666667,0.183333333333333,0.05728,0.002,23501,1.26623330523856,1.08857317392763
"948","ARM","J","M",2018,2018,0,"KL",1,2018-06-16,0.357604444444444,0.0822222222222222,0.00444444444444444,0.417457777777778,0.0593311111111111,0.0562822222222222,0.338002222222222,0.646413333333333,0.298076666666667,0.04,0.00522666666666667,0.000113333333333333,23580,0.43269687751574,0.534808981246708
"949","ARM","J","F",2018,2018,0,"KL",1,2018-06-16,0.242257777777778,0.0755555555555556,0.0111111111111111,0.599962222222222,0.0487622222222222,0.0240466666666667,0.172244444444444,0.818033333333333,0.124676666666667,0.0133333333333333,0.261373333333333,0.00311333333333333,23566,0.418808977559623,1.28117174119282
"950","ARM","J","M",2018,2018,0,"KL",1,2018-06-16,0.173433333333333,0.0444444444444444,0,0.619104444444444,0.0437933333333333,0.02306,0.605413333333333,0,0.997216666666667,0,1,1,23485,-1.03668231408967,1.55193371037345
"951","ARM","J","M",2018,2018,0,"KL",1,2018-06-18,0.0918133333333333,0.0644444444444444,0.0177777777777778,0.841471111111111,0.00274222222222222,0.0253577777777778,0.703551111111111,0.68779,0.199643333333333,0.0266666666666667,0.0265833333333333,0.000223333333333333,23558,-1.26182963787422,1.69964006758941
"952","ARM","J","F",2018,2018,0,"KL",1,2018-06-20,0.05362,0.0155555555555556,0.00666666666666667,0.714606666666667,0.0845688888888889,0.0111244444444444,0.573953333333333,0.71338,0.206536666666667,0.00666666666666667,0.59554,0.02369,23465,-1.40451467342604,1.95480412863255
"953","ARM","J","M",2018,2018,0,"KL",1,2018-06-20,0.0538977777777778,0.00888888888888889,0.00444444444444444,0.65384,0.0634266666666667,0.03218,0.726971111111111,0.641703333333333,0.05695,0,0.984093333333333,0.00211333333333333,23467,-1.88243033771673,1.55229374939774
"954","ARM","J","F",2018,2018,0,"KL",1,2018-06-20,0.02708,0.0111111111111111,0.00444444444444444,0.0932044444444445,0.0239444444444444,0.01802,0.907064444444444,0.0650633333333333,0.807356666666667,0,0.96029,0.96029,23520,-2.41654299856505,0.0182532074072579
"955","ARM","J","F",2018,2018,0,"KL",1,2018-06-23,0.202004444444444,0.0244444444444444,0.00888888888888889,0.57724,0.199928888888889,0.0136444444444444,0.201968888888889,0.97241,0.00455666666666667,0.00666666666666667,0.0270266666666667,0.01201,23401,0.234020201339946,1.73959476259236
"956","ARM","J","F",2018,2018,0,"KL",1,2018-06-23,0.380622222222222,0.0622222222222222,0.0511111111111111,0.268048888888889,0.0556044444444444,0.0241,0.445948888888889,0.000886666666666667,0.792033333333333,0,0.988893333333333,0.002,23492,0.676378687368351,-0.536920252822019
"957","ARM","J","F",2018,2018,0,"KL",1,2018-06-25,0.380386666666667,0.18,0.0333333333333333,0.427982222222222,0.188548888888889,0,0.147071111111111,0.710496666666667,0.175053333333333,0.0333333333333333,0.0707366666666667,0.0312533333333333,23494,2.47115614450081,0.783108253886447
"958","ARM","J","F",2018,2018,0,"KL",1,2018-06-26,0.317657777777778,0.144444444444444,0.0155555555555556,0.45078,0.0691022222222222,0.0241711111111111,0.279108888888889,0.669673333333333,0.308296666666667,0.00333333333333333,0.212433333333333,0.00211333333333333,23631,1.13313436311553,0.732366165171079
"959","ARM","J","F",2018,2018,0,"KL",1,2018-06-26,0.286555555555556,0.0755555555555556,0.0155555555555556,0.3482,0.00882666666666667,0.00511555555555556,0.534468888888889,0.99788,0,0,0.88566,0.00133666666666667,23464,-0.173830381812088,0.528804557531718
"960","ARM","J","M",2018,2018,0,"KL",2,2018-06-26,0.0972511111111111,0.0266666666666667,0.0177777777777778,0.855151111111111,0.00562888888888889,0.00248222222222222,0.834753333333333,0.828043333333333,0.112003333333333,0,0.954953333333333,0.000113333333333333,23586,-1.75419662268081,1.98464687321476
"961","ARM","J","M",2018,2018,0,"KL",1,2018-06-28,0.405553333333333,0.102222222222222,0.00222222222222222,0.436428888888889,0.131777777777778,0,0.150422222222222,0.07485,0.20609,0,0.994323333333333,0.00011,23525,1.41781672895976,1.36569765891331
"962","ARM","J","M",2018,2018,0,"KL",1,2018-06-28,0.735635555555556,0.0911111111111111,0.0133333333333333,0.0249133333333333,0.0298577777777778,0.0309888888888889,0.166653333333333,0.7791,0.141923333333333,0,0.96952,0.00311333333333333,23505,2.15901481350232,-0.665429398771753
"963","ARM","J","M",2018,2018,0,"KL",1,2018-06-28,0.0282466666666667,0.0533333333333333,0,0.913024444444444,0.0138644444444444,0,0.818326666666667,0,0.999993333333333,0,1,1,23463,-1.89393077887522,2.56680140299495
"964","ARM","J","M",2018,2018,0,"KL",1,2018-06-29,0.573771111111111,0.104444444444444,0.0111111111111111,0.327062222222222,0.228735555555556,0.0284733333333333,0.0903711111111111,0.497603333333333,0.40597,0.0133333333333333,0.389276666666667,0.266043333333333,23506,2.43457777979454,0.743743544524136
"965","ARM","J","F",2018,2018,0,"KL",1,2018-06-29,0.219146666666667,0.0422222222222222,0.0155555555555556,0.657582222222222,0.101693333333333,0.01394,0.426733333333333,0.691016666666667,0.21121,0,0.988433333333333,0.000113333333333333,23573,-0.203952618053106,1.56695127278953
"966","ZOG","A","M",2015,2018,3,"AG",1,2018-06-30,0.151,0.0333333333333333,0.0333333333333333,0.14025,0.26135,0.0207,0.22855,0.9632,0.0054,0.00333333333333333,0.0121666666666667,0.0079,21603,0.482641461541609,0.0724996719033233
"967","ZOG","A","M",2014,2018,4,"AG",1,2018-06-30,0.12755,0.02,0.00444444444444444,0.16755,0.00745,0.0393,0.19085,0.9626,0.0095,0,1,0.00963333333333333,20838,-0.704060231130481,0.0235864718648928
"968","ZOG","A","M",2014,2018,4,"AG",1,2018-06-30,0.0859,0.0333333333333333,0.0155555555555556,0.28275,0.15045,0.10395,0.38935,0,0.0956,0,1,1,21923,-0.711166585563054,-0.254283056165568
"969","VAU","J","M",2018,2018,0,"JO",1,2018-06-30,0.220055555555556,0.0666666666666667,0.0266666666666667,0.572188888888889,0.05694,0.0121622222222222,0.0496,0.60682,0.291736666666667,0.113333333333333,0.08553,0.00255666666666667,23474,0.717234915398793,1.04902327146785
"970","ARM","J","F",2018,2018,0,"KL",2,2018-07-02,0.433082222222222,0.0955555555555556,0.0111111111111111,0.313208888888889,0.0690266666666667,0.0217244444444444,0.24178,0.01891,0.671333333333333,0,0.932373333333333,0.0636166666666667,23492,1.14518394455377,0.458924144197514
"971","VAU","J","F",2018,2018,0,"JO",1,2018-07-02,0.46568,0.0444444444444444,0.0422222222222222,0.219997777777778,0.0639911111111111,0.0438977777777778,0.237931111111111,NA,NA,NA,NA,NA,23547,1.10950008180818,-0.664626655033592
"972","VAU","J","M",2018,2018,0,"JO",1,2018-07-03,0.341424444444444,0.0733333333333333,0.0177777777777778,0.231982222222222,0.240315555555556,0.0408577777777778,0.141844444444444,0,0.45223,0,1,1,23618,1.36562897841466,0.324064960334596
"973","ARM","J","F",2018,2018,0,"KL",1,2018-07-04,0.01578,0,0.00444444444444444,0,0.00567333333333333,0,0.978537777777778,0.997433333333333,0,0,0.925033333333333,0.000333333333333333,23666,-2.70634803925853,-0.0971440649028811
"974","ZOG","A","M",2016,2018,2,"AG",1,2018-07-04,0.00105,0.00444444444444444,0,0.9811,0.0075,0,0.0136,0.0676,0.7991,0,1,0.347966666666667,22251,-0.848912908378813,2.88290416348004
"975","ZOG","A","F",2011,2018,7,"AG",1,2018-07-04,0.01595,0.00444444444444444,0.00888888888888889,0.14505,0.0085,0.06265,0.7305,0.19,0.6636,0,1,0.456566666666667,13023,-2.24995587961506,-0.390431505195274
"976","ARM","J","M",2018,2018,0,"KL",1,2018-07-04,0.161073333333333,0.0222222222222222,0.0111111111111111,0.00370666666666667,0.251691111111111,0.0955755555555556,0.568226666666667,0.00166333333333333,0.993656666666667,0,0.986286666666667,0.986286666666667,23577,-0.646758483980041,-0.681507766336086
"977","ZOG","A","F",2015,2018,3,"AG",1,2018-07-05,0.0662,0.0488888888888889,0.00666666666666667,0.34325,0.09695,0.0405,0.4778,0.684,0.0165,0.0333333333333333,0.0222333333333333,0.0110333333333333,22021,-0.941801289292676,0.621548564099011
"978","ZOG","A","M",2014,2018,4,"AG",1,2018-07-05,0.12865,0.0511111111111111,0.0288888888888889,0.32185,0.23805,0.02935,0.1288,0.717,0.0016,0,1,0.0516666666666667,21085,0.623949041967595,0.544910083469876
"979","ZOG","A","F",2012,2018,6,"AG",1,2018-07-07,0.178,0.0555555555555556,0.0133333333333333,0.39785,0.1438,0.03315,0.06135,0.5248,0.3725,0.0266666666666667,0.2613,0.00300666666666667,13579,0.519184286884018,0.826094581951064
"980","ARM","J","M",2018,2018,0,"KL",1,2018-07-07,0.0588111111111111,0.0288888888888889,0.00444444444444444,0.89456,0.00281777777777778,0.00734222222222222,0.602253333333333,0.999993333333333,0,0,1,1,23607,-1.57393449795455,2.35515607488877
"981","ARM","J","F",2018,2018,0,"KL",1,2018-07-07,0.0625155555555556,0.0222222222222222,0.00888888888888889,0.1302,0.02372,0.0397444444444445,0.826711111111111,1,0,0,1,1,23578,-2.04378124606936,-0.201588620460053
"982","VAU","J","F",2018,2018,0,"JO",1,2018-07-07,0.425186666666667,0.0688888888888889,0.0577777777777778,0.444893333333333,0.112855555555556,0.02024,0.0372911111111111,0.636073333333333,0.22901,0.103333333333333,0.0725166666666667,0.001,23473,1.92327853494851,0.0194682457047474
"983","ZOG","A","F",2014,2018,4,"AG",1,2018-07-08,0.09585,0.0422222222222222,0.02,0.50745,0.01575,0.01435,0.2373,0.985,0.0049,0,1,0.00763333333333333,21246,-0.464424471343416,0.924485557227623
"984","ZOG","A","F",2016,2018,2,"AG",1,2018-07-08,0.159,0.0288888888888889,0.00666666666666667,0.2084,0.0558,0.02645,0.2899,0.8217,0,0,1,0.189866666666667,22200,-0.526000760790505,0.302047895795143
"985","ZOG","A","F",2014,2018,4,"AG",1,2018-07-08,0.04255,0.00888888888888889,0.00888888888888889,0.0822,0.0084,0.0149,0.55755,0.0081,0,0,1,1,20255,-1.69917746495888,-0.0668241393328432
"986","ARM","J","F",2018,2018,0,"KL",2,2018-07-08,0.199751111111111,0.0688888888888889,0.0177777777777778,0.413082222222222,0.198804444444444,0.0158688888888889,0.428962222222222,0.978303333333333,0.01746,0,0.987426666666667,0.02925,23387,0.232109078469354,1.01368995009861
"987","ARM","J","F",2018,2018,0,"KL",2,2018-07-08,0.0950844444444444,0.0133333333333333,0.00666666666666667,0.0437488888888889,0,0.00993555555555556,0.872902222222222,0.00289,0,0,0.974636666666667,0.974636666666667,23401,-2.13343152720242,-0.155168262933748
"988","VAU","J","F",2018,2018,0,"JO",1,2018-07-08,0.35022,0.0711111111111111,0.0288888888888889,0.525564444444444,0.0782222222222222,0.0124577777777778,0.0571711111111111,0.00456,0.9931,0,1,1,23621,1.26264647176682,0.869172308279084
"989","ZOG","A","F",2016,2018,2,"AG",1,2018-07-09,0.20485,0.0488888888888889,0.0111111111111111,0.28785,0.1102,0.03085,0.183,0.9971,0.015,0.0366666666666667,0.0141333333333333,0.0141333333333333,22352,0.199398324860191,0.493139950405429
"990","ZOG","A","M",2015,2018,3,"AG",1,2018-07-09,0.2343,0.0511111111111111,0.0688888888888889,0.2039,0.09335,0.0405,0.1133,0.753,0.092,0.0133333333333333,0.0067,0.00566666666666667,22428,0.992525888014281,-1.07621969748447
"991","ZOG","A","M",2015,2018,3,"AG",1,2018-07-09,0.0976,0.0266666666666667,0.0311111111111111,0.16695,0.288,0.01295,0.2595,0.6144,0.2854,0,1,0.0900666666666667,21556,0.256262856846873,0.348847083269616
"992","ZOG","A","F",2014,2018,4,"AG",1,2018-07-09,0.07845,0.0488888888888889,0.00888888888888889,0.34345,0.14855,0.0495,0.4577,0,0.92675,0,1,0.649566666666667,20415,-0.707195006527421,0.594447009928764
"993","VAU","J","M",2018,2018,0,"JO",1,2018-07-09,0.30514,0.0977777777777778,0.0355555555555556,0.372886666666667,0.151295555555556,0.0296577777777778,0.132411111111111,0.00834,0.00489333333333333,0,1,0.00178,23523,1.42322589561792,0.272612972149701
"994","VAU","J","M",2018,2018,0,"JO",1,2018-07-09,0.279442222222222,0.0866666666666667,0.00888888888888889,0.433475555555556,0.00890222222222222,0.05628,0.344746666666667,1,0,0,1,0.0130133333333333,23524,0.0940038623176194,0.40010161779911
"995","VAU","J","M",2018,2018,0,"JO",1,2018-07-09,0.112251111111111,0.02,0.00888888888888889,0.844806666666667,0.00408,0.00474666666666667,0.318506666666667,0.00300333333333333,0.994326666666667,0,1,1,23543,-0.864318993303982,2.17576591354074
"996","ARM","J","M",2018,2018,0,"KL",2,2018-07-10,0.143528888888889,0.0488888888888889,0.0133333333333333,0.397886666666667,0.0294244444444444,0.0398155555555556,0.1207,0.00122,0,0,0.996546666666667,0.996546666666667,23496,-0.10891577028476,0.516737010800895
"997","VAU","J","F",2018,2018,0,"JO",1,2018-07-10,0.245551111111111,0.0377777777777778,0.0422222222222222,0.235571111111111,0.00585555555555555,0.0287711111111111,0.463051111111111,0.00833666666666667,0.98568,0,1,1,23508,-0.263938338832999,-0.544174860679476
"998","ZOG","A","F",2014,2018,4,"AG",1,2018-07-11,0.17585,0.115555555555556,0.0155555555555556,0.28355,0.17905,0.00955,0.1781,0.9874,0,0.0566666666666667,0.00596666666666667,0.00324666666666667,21583,0.945446398632026,0.727109362552896
"999","ARM","J","M",2018,2018,0,"KL",1,2018-07-11,0.220793333333333,0.06,0,0.594411111111111,0.134955555555556,0.0270644444444444,0.296566666666667,0.964073333333333,0.0133466666666667,0.01,0.1655,0.000333333333333333,23689,0.101588710050971,1.65293738883249
"1000","ZOG","A","F",2016,2018,2,"AG",1,2018-07-11,0.15955,0.0311111111111111,0.0311111111111111,0.12575,0.18715,0.0094,0.2041,0.6562,0,0,1,0.0868,22497,0.325241930216997,0.0339191200014659
"1001","VAU","J","F",2018,2018,0,"BT",1,2018-07-11,0.203488888888889,0.0111111111111111,0.00444444444444444,0,0,0.0295844444444444,0.788268888888889,0.99644,0.00333333333333333,0,1,1,23788,-1.68442821141958,-0.457687106830406
"1002","VAU","J","M",2018,2018,0,"JO",1,2018-07-12,0.360906666666667,0.0911111111111111,0.0155555555555556,0.501982222222222,0.0995866666666667,0.0378155555555556,0.0482688888888889,0.949273333333333,0.0428233333333333,0.00666666666666667,0.145476666666667,0.00678333333333333,23541,1.35030372533117,0.849774260236055
"1003","VAU","J","F",2018,2018,0,"JO",1,2018-07-12,0.568531111111111,0.0977777777777778,0.0533333333333333,0.118637777777778,0.193748888888889,0.0124577777777778,0.0677688888888889,0.362806666666667,0.23518,0.0866666666666667,0.383436666666667,0.00478,23544,2.77300945456346,-0.619268857536491
"1004","ARM","J","F",2018,2018,0,"KL",2,2018-07-14,0.357208888888889,0.0511111111111111,0.0133333333333333,0.458266666666667,0.0484755555555556,0.0197955555555556,0.460553333333333,0.527743333333333,0.303963333333333,0.0633333333333333,0.07341,0.00111333333333333,23566,0.0746543543742081,0.82126576792768
"1005","ZOG","A","M",2015,2018,3,"AG",1,2018-07-14,0.15895,0.0511111111111111,0.0133333333333333,0.54885,0.2643,0.02535,0.02885,0.252,0.6032,0.0266666666666667,0.198,0.1961,21599,0.849617065569219,1.60658050870711
"1006","ARM","J","F",2018,2018,0,"KL",1,2018-07-14,0.100455555555556,0.0222222222222222,0.00888888888888889,0.795573333333333,0.00296222222222222,0.00926888888888889,0.879333333333333,0.999993333333333,0,0,1,1,23665,-1.98398325738661,1.9213073366255
"1007","ZOG","A","F",2014,2018,4,"AG",1,2018-07-14,0.042,0.02,0.0155555555555556,0.30345,0.13135,0.01035,0.54125,0,1,0,1,1,20184,-1.13448223054241,0.728033613146973
"1008","ARM","J","F",2018,2018,0,"KL",2,2018-07-14,0.202037777777778,0.162222222222222,0.0222222222222222,0.63006,0.193048888888889,0.0212044444444444,0.240648888888889,0.480913333333333,0.60605,0,0.92492,0.00144666666666667,23419,1.40276729309303,1.43092497880034
"1009","VAU","J","F",2018,2018,0,"BT",1,2018-07-14,0.0715311111111111,0.00444444444444444,0.02,0.662697777777778,0,0.0309911111111111,0.263077777777778,0.624286666666667,0.36392,0.01,0.24936,0.106996666666667,23655,-0.977772990369595,1.18414494886499
"1010","ARM","J","M",2018,2018,0,"KL",2,2018-07-15,0.0327555555555556,0.0111111111111111,0.00222222222222222,0.964557777777778,0.00610888888888889,0.00600444444444444,0.895113333333333,0.771446666666667,0.11844,0.0933333333333333,0.0337,0.00011,23525,-2.38246049486724,2.60222128599482
"1011","ZOG","A","M",2014,2018,4,"AG",1,2018-07-15,0.2785,0.173333333333333,0.0244444444444444,0.16685,0.05045,0.03005,0.1143,0.1001,0,0.0166666666666667,0.00271666666666667,0.00271666666666667,20307,1.57147202777098,-0.336562806079744
"1012","ZOG","A","F",2014,2018,4,"AG",1,2018-07-15,0.14085,0.0444444444444444,0.02,0.52695,0.2766,0.01045,0.12995,0.2882,0.0333,0,1,0.00463333333333333,20231,0.671922372348175,1.58438579982157
"1013","ZOG","A","M",2016,2018,2,"AG",1,2018-07-15,0.06365,0.02,0.0266666666666667,0.1449,0.0493,0.01095,0.5182,0,0,0,1,1,22150,-1.14359187549872,-0.137080379736742
"1014","ZOG","A","M",2012,2018,6,"AG",1,2018-07-15,0.0279,0.0288888888888889,0.0155555555555556,0.1246,0.10435,0.03075,0.58565,0.0085,0,0,1,1,13141,-1.32115673305428,-0.0503652033395668
"1015","ZOG","A","F",2014,2018,4,"AG",1,2018-07-15,0.00145,0.00222222222222222,0,0.9843,0.01,0,0,1,0,0,1,1,21880,-0.832233760293739,2.90026589216804
"1016","ARM","J","F",2018,2018,0,"KL",2,2018-07-15,0.233382222222222,0.0911111111111111,0.02,0.266557777777778,0.23012,0.0585044444444444,0.358926666666667,0.9892,0.00912,0,0.985316666666667,0.000446666666666667,23520,0.687479429678069,0.169247020179457
"1017","ARM","J","M",2018,2018,0,"KL",2,2018-07-15,0.176822222222222,0.0377777777777778,0.00666666666666667,0.512662222222222,0.0838777777777778,0.0632088888888889,0.517835555555556,0.21065,0.08875,0,0.834833333333333,0.00801,23485,-0.80876273582617,0.802725200810784
"1018","VAU","J","M",2018,2018,0,"JO",1,2018-07-15,0.29356,0.128888888888889,0.0177777777777778,0.411593333333333,0.0790444444444444,0.00978888888888889,0.0808177777777778,0.02591,0.961393333333333,0.00333333333333333,0.01624,0.00634,23678,1.38462512625001,0.787366102064745
"1019","ARM","J","F",2018,2018,0,"KL",2,2018-07-17,0.305944444444444,0.246666666666667,0.02,0.526451111111111,0.0201466666666667,0.00948888888888889,0.301548888888889,0.623946666666667,0.198863333333333,0.01,0.59315,0.00011,23558,1.83028657311284,0.836461533566232
"1020","ZOG","Y","M",2017,2018,1,"AG",1,2018-07-17,0.11465,0.0488888888888889,0.0177777777777778,0.26615,0.4411,0.0231,0.13255,0.3983,0.2905,0.00666666666666667,0.3248,0.312533333333333,22569,1.02607523532482,1.12932151509113
"1021","ZOG","A","M",2014,2018,4,"AG",1,2018-07-17,0.0752,0.0333333333333333,0.0133333333333333,0.139,0.17555,0.04025,0.4123,0.9971,0,0,1,0.0532333333333333,21435,-0.625987283423236,0.0968107204584246
"1022","ARM","J","F",2018,2018,0,"KL",1,2018-07-17,0.18388,0.0355555555555556,0.0155555555555556,0.666702222222222,0.0234244444444444,0.0350711111111111,0.566108888888889,0.00222,0.90246,0,1,1,23688,-0.91340996954076,1.20342272554416
"1023","ARM","J","M",2018,2018,0,"KL",2,2018-07-17,0.0336288888888889,0.00222222222222222,0.00666666666666667,0.961517777777778,0,0,0.956542222222222,0,0.998213333333333,0,1,1,23463,-2.53027134254868,2.54772092774857
"1024","ARM","J","F",2018,2018,0,"KL",2,2018-07-17,0.0239311111111111,0.00666666666666667,0,0.846737777777778,0.0225133333333333,0.0206866666666667,0.936562222222222,0,0.999986666666667,0,1,1,23464,-2.539939026288,2.20164741936646
"1025","ZOG","A","M",2014,2018,4,"AG",1,2018-07-18,0.2097,0.0222222222222222,0.0266666666666667,0.1194,0.1961,0.03075,0.1192,0.5338,0.2793,0.02,0.494333333333333,0.490066666666667,21930,0.522932288961459,-0.0923368537319837
"1026","ZOG","A","M",2015,2018,3,"AG",1,2018-07-18,0.2147,0.0733333333333333,0.0244444444444444,0.19095,0.087,0.0175,0.1315,0.7966,0.0045,0.0166666666666667,0.00847333333333333,0.00847333333333333,22389,0.629298408700533,0.01950472010433
"1027","ZOG","A","M",2015,2018,3,"AG",1,2018-07-18,0.2041,0.0622222222222222,0.0133333333333333,0.29465,0.09275,0.03885,0.3296,0.7296,0.2546,0.0133333333333333,0.1674,0.164,22052,-0.0184964341674262,0.320101312487232
"1028","ZOG","A","M",2012,2018,6,"AG",1,2018-07-18,0.0902,0.0111111111111111,0.00666666666666667,0.21335,0.0955,0.0298,0.42615,0.6796,0.0717,0.00666666666666667,0.4911,0.487733333333333,13142,-1.06124963831037,0.384267289837509
"1029","ARM","Y","F",2017,2018,1,"KL",3,2018-07-18,0.412575555555556,0.117777777777778,0.0444444444444444,0.329073333333333,0.105884444444444,0.0316711111111111,0.185911111111111,0.665,0.217986666666667,0.00333333333333333,0.0707366666666667,0.0271366666666667,22759,1.80658786856997,-0.207776266025057
"1030","ARM","J","M",2018,2018,0,"KL",2,2018-07-18,0.489595555555556,0.0866666666666667,0.0222222222222222,0.289842222222222,0.08828,0.0383622222222222,0.260128888888889,0.60927,0.337563333333333,0,0.968633333333333,0.00256,23505,1.36763108424394,0.0190783121624998
"1031","ARM","J","F",2018,2018,0,"KL",2,2018-07-18,0.212426666666667,0.00444444444444444,0.0244444444444444,0.00333555555555556,0.436113333333333,0.0401888888888889,0.346482222222222,0.02102,0.956613333333333,0,0.997326666666667,0.624066666666667,23494,0.588611376569709,0.0338848321030697
"1032","ARM","Y","F",2017,2018,1,"KL",3,2018-07-18,0.07134,0.00666666666666667,0.0155555555555556,0.000964444444444444,0,0.186786666666667,0.924037777777778,0.998213333333333,0,0,0.996326666666667,0.00000333333333333333,23027,-2.62088577213309,-2.27162898819148
"1033","ZOG","A","F",2016,2018,2,"AG",1,2018-07-19,0.0771,0.0222222222222222,0.04,0.12315,0.31395,0.0166,0.20035,0.9566,0.0005,0.01,0.00576666666666667,0.00472333333333333,22209,0.423753407476376,0.0773226484783665
"1034","ZOG","A","F",2014,2018,4,"AG",1,2018-07-19,0.17735,0.0177777777777778,0.0111111111111111,0.11975,0.01065,0.036,0.45175,0.0043,0.3824,0,1,1,20863,-0.9735590518335,-0.255071848352435
"1035","ZOG","A","F",2014,2018,4,"AG",1,2018-07-19,0.0842,0.0466666666666667,0.0155555555555556,0.67855,0.25395,0.0199,0.05745,0,0.9713,0,1,1,21153,0.51497817792841,1.98277249279182
"1036","ARM","Y","M",2017,2018,1,"KL",3,2018-07-19,0.27598,0.06,0.0333333333333333,0.266264444444444,0.122335555555556,0.0265466666666667,0.400786666666667,0.34701,0.59057,0,0.995696666666667,0.0211333333333333,22778,0.388918338299554,-0.0133646505843812
"1037","ARM","Y","F",2017,2018,1,"KL",3,2018-07-21,0.259422222222222,0.0733333333333333,0.0266666666666667,0.466244444444444,0.0674488888888889,0.0203177777777778,0.423091111111111,0.567666666666667,0.309196666666667,0,0.995103333333333,0.000446666666666667,23023,0.19317862639304,0.626687706223827
"1038","ARM","Y","M",2017,2018,1,"KL",3,2018-07-21,0.345724444444444,0.1,0.0333333333333333,0.470617777777778,0.273591111111111,0.0398933333333333,0.158197777777778,0.240573333333333,0.683123333333333,0,0.886326666666667,0.00111333333333333,22891,1.84207741425736,0.736966396085275
"1039","ZOG","A","M",2014,2018,4,"AG",1,2018-07-24,0.0007,0.00444444444444444,0,0.98535,0.01635,0,0,0.9622,0.0201,0,1,1,19974,-0.798191481001439,2.91592453561798
"1040","ZOG","A","M",2014,2018,4,"AG",1,2018-07-24,0.0025,0.00888888888888889,0,0.97905,0.0132,0,0,0,0.997933333333333,0,1,1,19976,-0.764860060321427,2.88802952318706
"1041","VAU","J","F",2018,2018,0,"JO",1,2018-07-25,0.240575555555556,0.0533333333333333,0.0222222222222222,0.723533333333333,0.0702977777777778,0.00808222222222222,0.0936511111111111,0.57935,0.209316666666667,0.0466666666666667,0.267043333333333,0.0712933333333333,23676,0.598772708801106,1.63415466882028
"1042","VAU","J","F",2018,2018,0,"JO",1,2018-07-25,0.353846666666667,0.0333333333333333,0.0244444444444444,0.10796,0.0731133333333333,0.0504933333333333,0.44546,0.24202,0.735286666666667,0,1,0.14381,23683,0.0572455335260736,-0.643024659267773
"1043","ARM","J","M",2018,2018,0,"KL",2,2018-07-26,0.245864444444444,0.117777777777778,0.0222222222222222,0.519517777777778,0.0724377777777778,0.0274311111111111,0.178515555555556,0.89845,0.0748466666666667,0.01,0.00712,0.00556,23607,0.941547203070036,0.813847171509664
"1044","ARM","J","F",2018,2018,0,"KL",2,2018-07-26,0.447311111111111,0.173333333333333,0.02,0.225042222222222,0.173446666666667,0.0153466666666667,0.162957777777778,0.755293333333333,0.14426,0,0.989096666666667,0.00011,23573,2.38815422335654,0.277181264531038
"1045","ARM","J","F",2018,2018,0,"KL",2,2018-07-26,0.25378,0.0488888888888889,0.0244444444444444,0.281173333333333,0.15338,0.0537577777777778,0.430282222222222,0.228673333333333,0.763093333333333,0,0.83539,0.00022,23578,0.107856382317081,0.0106646771224954
"1046","ARM","J","M",2018,2018,0,"KL",2,2018-07-28,0.1701,0.00888888888888889,0.0177777777777778,0.0998044444444444,0.0699044444444444,0.0471644444444444,0.731593333333333,0,0.81414,0,1,1,23577,-1.39392936000419,-0.461748908775329
"1047","VAU","J","F",2018,2018,0,"JO",1,2018-08-02,0.334426666666667,0.0488888888888889,0.0311111111111111,0.25818,0.320395555555556,0,0.117444444444444,0.790003333333333,0.04327,0.0166666666666667,0.05361,0.00767666666666667,23447,1.64006543766375,0.736503543944666
"1048","VAU","J","F",2018,2018,0,"JO",1,2018-08-04,0.412931111111111,0.0666666666666667,0.0466666666666667,0.467988888888889,0.0777111111111111,0.0348511111111111,0.0688044444444444,0.58458,0.306523333333333,0.0433333333333333,0.152933333333333,0.00155666666666667,23540,1.55655055117376,0.0890759316841111
