"date","tod","Feed","Forage","NestMove","NestNotMove","NotMoving","Travel","id","Total"
2017-01-02,"dawn",1012,35,1702,451,0,296,21923,3496
2017-01-02,"day",5020,713,1897,6034,3620,3995,21923,21279
2017-01-02,"dusk",372,5,1156,1771,0,194,21923,3498
2017-01-02,"night",103,0,4388,53548,2,86,21923,58127
2017-01-03,"dawn",556,5,1487,1194,1,238,21923,3481
2017-01-03,"day",4565,477,4062,6341,2942,3032,21923,21419
2017-01-03,"dusk",0,0,62,3420,1,0,21923,3483
2017-01-03,"night",210,0,3443,51600,2554,210,21923,58017
2017-01-04,"dawn",623,45,1035,981,496,285,21923,3465
2017-01-04,"day",5111,723,3218,3326,4879,4311,21923,21568
2017-01-04,"dusk",35,0,166,2664,597,5,21923,3467
2017-01-04,"night",276,12,6730,50177,405,300,21923,57900
2017-01-05,"dawn",522,118,1222,287,658,642,21923,3449
2017-01-05,"day",3512,763,5359,4456,3901,3736,21923,21727
2017-01-05,"dusk",908,22,258,1547,234,481,21923,3450
2017-01-05,"night",1774,46,6313,40369,8014,1258,21923,57774
2017-01-06,"dawn",870,147,1078,742,3,591,21923,3431
2017-01-06,"day",3888,220,3291,10819,2092,1584,21923,21894
2017-01-06,"dusk",36,0,428,2969,0,0,21923,3433
2017-01-06,"night",162,0,4833,51367,1062,218,21923,57642
2017-01-07,"dawn",356,37,1412,1303,114,191,21923,3413
2017-01-07,"day",3288,327,4338,8815,3500,1803,21923,22071
2017-01-07,"dusk",0,0,687,2728,0,0,21923,3415
2017-01-07,"night",480,12,6262,49947,180,620,21923,57501
2016-12-18,"dawn",216,17,236,1139,1720,257,20169,3585
2016-12-18,"day",2628,362,1420,7704,6369,2004,20169,20487
2016-12-18,"dusk",14,0,389,3127,41,16,20169,3587
2016-12-18,"night",289,4,3998,54023,388,39,20169,58741
2016-12-19,"dawn",300,41,963,1821,263,199,20169,3587
2016-12-19,"day",3219,387,2698,6297,5039,2821,20169,20461
2016-12-19,"dusk",49,0,804,2545,164,27,20169,3589
2016-12-19,"night",37,0,4469,54154,0,103,20169,58763
2016-12-20,"dawn",175,10,1021,2119,123,142,20169,3590
2016-12-20,"day",3492,348,1884,3847,8075,2799,20169,20445
2016-12-20,"dusk",245,21,1383,1084,518,340,20169,3591
2016-12-20,"night",47,10,4640,53793,199,85,20169,58774
2016-12-21,"dawn",214,53,684,2325,0,314,20169,3590
2016-12-21,"day",3364,283,2420,3272,8763,2338,20169,20440
2016-12-21,"dusk",0,0,268,3324,0,0,20169,3592
2016-12-21,"night",625,0,5489,52100,374,190,20169,58778
2016-12-22,"dawn",706,71,1438,775,93,506,20169,3589
2016-12-22,"day",2115,357,3677,11613,762,1924,20169,20448
2016-12-22,"dusk",0,0,379,3212,0,0,20169,3591
2016-12-22,"night",189,0,4934,53599,0,50,20169,58772
2016-12-23,"dawn",473,20,1130,1197,459,308,20169,3587
2016-12-23,"day",2909,252,2275,7568,5636,1828,20169,20468
2016-12-23,"dusk",0,0,310,3279,0,0,20169,3589
2016-12-23,"night",132,0,5149,53398,0,77,20169,58756
2016-12-24,"dawn",1122,41,1735,311,158,217,20169,3584
2016-12-24,"day",1595,160,3098,12781,2012,852,20169,20498
2016-12-24,"dusk",439,5,1750,1095,38,258,20169,3585
2016-12-24,"night",75,59,6492,51481,413,213,20169,58733
2016-12-25,"dawn",102,15,1397,1819,149,96,20169,3578
2016-12-25,"day",3999,664,5656,2502,3382,4338,20169,20541
2016-12-25,"dusk",147,12,925,1957,406,134,20169,3581
2016-12-25,"night",661,0,4459,53411,0,169,20169,58700
2016-12-26,"dawn",0,0,1094,2478,0,0,20169,3572
2016-12-26,"day",3706,393,4265,8221,1509,2501,20169,20595
2016-12-26,"dusk",0,0,524,3050,0,0,20169,3574
2016-12-26,"night",13,0,5874,52767,0,5,20169,58659
2016-12-27,"dawn",0,0,1614,1951,0,0,20169,3565
2016-12-27,"day",3696,323,3388,9382,2389,1482,20169,20660
2016-12-27,"dusk",0,0,2310,1257,0,0,20169,3567
2016-12-27,"night",223,5,3905,54365,0,110,20169,58608
2016-12-28,"dawn",557,69,1230,983,315,402,20169,3556
2016-12-28,"day",3630,315,3069,6613,4804,2306,20169,20737
2016-12-28,"dusk",260,5,839,2221,97,136,20169,3558
2016-12-28,"night",106,0,6638,51564,127,114,20169,58549
2016-12-29,"dawn",300,57,1566,654,730,240,20169,3547
2016-12-29,"day",3888,515,5055,4030,4223,3113,20169,20824
2016-12-29,"dusk",512,31,1884,676,0,445,20169,3548
2016-12-29,"night",211,6,5079,49277,3522,386,20169,58481
2016-12-30,"dawn",0,0,1150,2386,0,0,20169,3536
2016-12-30,"day",3381,664,5362,5316,1922,4277,20169,20922
2016-12-30,"dusk",141,8,771,2369,0,248,20169,3537
2016-12-30,"night",351,5,5540,52017,142,350,20169,58405
2016-12-31,"dawn",281,32,1584,1398,93,135,20169,3523
2016-12-31,"day",3325,263,2377,7817,5043,2206,20169,21031
2016-12-31,"dusk",0,0,1240,2285,0,0,20169,3525
2016-12-31,"night",2401,124,8673,44986,689,1448,20169,58321
2017-01-01,"dawn",417,128,928,732,666,639,20169,3510
2017-01-01,"day",3469,528,3143,7373,2434,4203,20169,21150
2017-01-01,"dusk",0,0,183,3329,0,0,20169,3512
2017-01-01,"night",43,6,4906,53132,5,136,20169,58228
2017-01-02,"dawn",629,76,1105,528,253,905,20169,3496
2017-01-02,"day",2768,224,2749,7968,4996,2574,20169,21279
2017-01-02,"dusk",1150,10,873,489,732,244,20169,3498
2017-01-02,"night",1332,54,9107,46245,150,1239,20169,58127
2017-01-03,"dawn",736,60,1682,398,326,279,20169,3481
2017-01-03,"day",3304,166,3118,6009,6704,2118,20169,21419
2017-01-03,"dusk",0,0,124,3359,0,0,20169,3483
2017-01-03,"night",1030,15,7068,36921,12481,502,20169,58017
2017-01-04,"dawn",324,23,1928,736,175,279,20169,3465
2017-01-04,"day",3635,195,4099,9604,2083,1952,20169,21568
2017-01-04,"dusk",747,74,1439,359,196,652,20169,3467
2017-01-04,"night",239,114,6765,48138,2006,638,20169,57900
2017-01-05,"dawn",298,54,1276,1006,480,335,20169,3449
2017-01-05,"day",4126,387,4288,3867,4442,4617,20169,21727
2017-01-05,"dusk",220,19,1980,809,4,418,20169,3450
2017-01-05,"night",1155,59,8304,46790,1002,464,20169,57774
2017-01-06,"dawn",1006,125,692,578,274,756,20169,3431
2017-01-06,"day",3752,400,4437,9235,1502,2568,20169,21894
2017-01-06,"dusk",518,13,968,1716,1,217,20169,3433
2017-01-06,"night",109,17,10876,46506,14,120,20169,57642
2017-01-07,"dawn",0,0,685,2728,0,0,20169,3413
2017-01-07,"day",2831,138,5438,11704,787,1173,20169,22071
2017-01-07,"dusk",0,0,596,2819,0,0,20169,3415
2017-01-07,"night",1011,49,9235,46246,588,372,20169,57501
2017-01-08,"dawn",0,0,438,2956,0,0,20169,3394
2017-01-08,"day",4548,217,3672,10256,1400,2163,20169,22256
2017-01-08,"dusk",360,23,943,1556,0,514,20169,3396
2017-01-08,"night",866,18,8325,47322,571,252,20169,57354
2017-01-09,"dawn",0,0,276,3099,0,0,20169,3375
2017-01-09,"day",4295,267,6400,8911,708,1868,20169,22449
2017-01-09,"dusk",89,0,419,2685,0,184,20169,3377
2017-01-09,"night",1373,29,7488,47280,356,673,20169,57199
2017-01-10,"dawn",0,0,780,2575,0,0,20169,3355
2017-01-10,"day",5275,227,3169,10823,1255,1901,20169,22650
2017-01-10,"dusk",142,18,1029,1858,0,310,20169,3357
2017-01-10,"night",414,9,5706,50624,109,176,20169,57038
2017-01-11,"dawn",0,0,1515,1820,0,0,20169,3335
2017-01-11,"day",4672,228,2885,12100,1354,1620,20169,22859
2017-01-11,"dusk",0,0,653,2675,0,9,20169,3337
2017-01-11,"night",1650,13,6340,48033,271,562,20169,56869
2016-12-22,"dawn",0,0,25,3564,0,0,12148,3589
2016-12-22,"day",1383,41,1940,15514,1100,470,12148,20448
2016-12-22,"dusk",625,15,200,1969,562,220,12148,3591
2016-12-22,"night",2230,50,3539,48599,3886,468,12148,58772
2016-12-23,"dawn",0,0,132,3455,0,0,12148,3587
2016-12-23,"day",2946,108,2573,10544,3361,936,12148,20468
2016-12-23,"dusk",67,0,155,1373,1960,34,12148,3589
2016-12-23,"night",1356,10,3473,49097,4573,247,12148,58756
2016-12-24,"dawn",1005,15,789,889,575,311,12148,3584
2016-12-24,"day",2749,152,1936,12673,2035,953,12148,20498
2016-12-24,"dusk",218,0,0,46,3216,105,12148,3585
2016-12-24,"night",1042,14,3269,44059,10111,238,12148,58733
2016-12-25,"dawn",956,48,731,715,602,526,12148,3578
2016-12-25,"day",4431,311,2049,6361,5472,1917,12148,20541
2016-12-25,"dusk",403,17,44,1461,1382,274,12148,3581
2016-12-25,"night",1865,16,4363,50290,1514,652,12148,58700
2016-12-26,"dawn",677,25,1279,1339,30,222,12148,3572
2016-12-26,"day",4566,645,2101,8191,1909,3183,12148,20595
2016-12-26,"dusk",0,0,750,2824,0,0,12148,3574
2016-12-26,"night",290,5,3750,54370,176,68,12148,58659
2016-12-27,"dawn",0,0,323,3242,0,0,12148,3565
2016-12-27,"day",3505,640,3506,9137,1025,2847,12148,20660
2016-12-27,"dusk",0,0,88,3479,0,0,12148,3567
2016-12-27,"night",794,20,4317,53230,0,247,12148,58608
2016-12-28,"dawn",227,103,1270,1545,21,390,12148,3556
2016-12-28,"day",4121,306,2519,9817,2012,1962,12148,20737
2016-12-28,"dusk",0,0,66,3492,0,0,12148,3558
2016-12-28,"night",144,20,3808,54089,326,162,12148,58549
2016-12-29,"dawn",94,45,1533,1757,0,118,12148,3547
2016-12-29,"day",4383,452,2807,9649,530,3003,12148,20824
2016-12-29,"dusk",0,0,42,3506,0,0,12148,3548
2016-12-29,"night",509,16,4716,53061,36,143,12148,58481
2016-12-30,"dawn",386,192,1285,567,119,987,12148,3536
2016-12-30,"day",5172,443,2352,9328,599,3028,12148,20922
2016-12-30,"dusk",733,10,510,2043,23,218,12148,3537
2016-12-30,"night",1558,54,6379,49343,425,646,12148,58405
2016-12-31,"dawn",803,68,1110,935,249,358,12148,3523
2016-12-31,"day",5968,316,2001,5761,4356,2629,12148,21031
2016-12-31,"dusk",486,10,494,2120,169,246,12148,3525
2016-12-31,"night",0,0,3317,55004,0,0,12148,58321
2017-01-01,"dawn",130,0,1188,2177,13,2,12148,3510
2017-01-01,"day",4251,286,3345,10248,914,2106,12148,21150
2017-01-01,"dusk",0,0,53,3459,0,0,12148,3512
2017-01-01,"night",213,20,4018,53720,98,159,12148,58228
2017-01-02,"dawn",303,16,1416,1581,0,180,12148,3496
2017-01-02,"day",5305,424,1745,9009,2305,2491,12148,21279
2017-01-02,"dusk",0,0,67,3431,0,0,12148,3498
2017-01-02,"night",82,0,4502,53394,85,64,12148,58127
2017-01-03,"dawn",244,70,1580,1356,52,179,12148,3481
2017-01-03,"day",3801,221,2816,11191,1793,1597,12148,21419
2017-01-03,"dusk",0,0,122,3361,0,0,12148,3483
2017-01-03,"night",742,0,3391,53360,239,285,12148,58017
2017-01-04,"dawn",0,0,1468,1997,0,0,12148,3465
2017-01-04,"day",5311,354,2577,9041,1753,2532,12148,21568
2017-01-04,"dusk",0,0,259,3208,0,0,12148,3467
2017-01-04,"night",766,21,5866,50752,227,268,12148,57900
2017-01-05,"dawn",615,131,1117,768,221,597,12148,3449
2017-01-05,"day",5684,486,3507,7651,1604,2795,12148,21727
2017-01-05,"dusk",0,0,266,3184,0,0,12148,3450
2017-01-05,"night",356,29,5928,50859,199,403,12148,57774
2017-01-06,"dawn",741,31,985,1209,65,400,12148,3431
2017-01-06,"day",3522,249,3956,11521,793,1853,12148,21894
2017-01-06,"dusk",478,22,198,2405,93,237,12148,3433
2017-01-06,"night",686,35,8930,46471,940,580,12148,57642
2017-01-07,"dawn",170,0,40,1348,1792,63,12148,3413
2017-01-07,"day",6006,204,2305,4931,6400,2225,12148,22071
2017-01-07,"dusk",15,0,378,2854,168,0,12148,3415
2017-01-07,"night",2583,16,2618,33298,18494,492,12148,57501
2017-01-08,"dawn",72,0,86,1401,1790,45,12148,3394
2017-01-08,"day",6959,341,1804,5337,5075,2740,12148,22256
2017-01-08,"dusk",31,0,210,2911,244,0,12148,3396
2017-01-08,"night",3966,38,1730,23141,27469,1010,12148,57354
2017-01-09,"dawn",267,0,0,0,3081,27,12148,3375
2017-01-09,"day",5440,382,1619,7003,5440,2565,12148,22449
2017-01-09,"dusk",971,5,1148,839,241,173,12148,3377
2017-01-09,"night",2509,18,2686,33120,18234,632,12148,57199
2017-01-10,"dawn",137,39,1071,1967,1,140,12148,3355
2017-01-10,"day",5607,543,3097,8427,2110,2866,12148,22650
2017-01-10,"dusk",0,0,106,3251,0,0,12148,3357
2017-01-10,"night",330,18,5732,50669,197,92,12148,57038
2017-01-11,"dawn",0,0,1632,1703,0,0,12148,3335
2017-01-11,"day",4912,337,5000,9082,1008,2520,12148,22859
2017-01-11,"dusk",0,0,132,3205,0,0,12148,3337
2017-01-11,"night",954,7,3960,51468,197,283,12148,56869
2016-12-31,"dawn",74,7,97,3026,248,71,13258,3523
2016-12-31,"day",523,48,1457,14843,3699,461,13258,21031
2016-12-31,"dusk",17,11,337,3138,0,22,13258,3525
2016-12-31,"night",1112,113,2755,50540,3211,590,13258,58321
2017-01-01,"dawn",485,20,428,1574,762,241,13258,3510
2017-01-01,"day",1902,161,1631,13143,3066,1247,13258,21150
2017-01-01,"dusk",0,0,43,3469,0,0,13258,3512
2017-01-01,"night",1233,25,2839,53002,779,350,13258,58228
2017-01-02,"dawn",525,57,1063,1497,9,345,13258,3496
2017-01-02,"day",1864,213,1442,13530,2918,1312,13258,21279
2017-01-02,"dusk",0,0,33,3465,0,0,13258,3498
2017-01-02,"night",316,0,2861,54548,270,132,13258,58127
2017-01-03,"dawn",0,0,866,2615,0,0,13258,3481
2017-01-03,"day",3062,250,1999,11994,2888,1226,13258,21419
2017-01-03,"dusk",0,0,193,3290,0,0,13258,3483
2017-01-03,"night",997,14,3315,52752,526,413,13258,58017
2017-01-04,"dawn",121,5,389,2810,113,27,13258,3465
2017-01-04,"day",3177,299,1787,9404,4925,1976,13258,21568
2017-01-04,"dusk",114,0,697,2117,485,54,13258,3467
2017-01-04,"night",1858,18,4771,48465,2209,579,13258,57900
2017-01-05,"dawn",482,19,756,1802,106,284,13258,3449
2017-01-05,"day",3109,212,1407,4139,10632,2228,13258,21727
2017-01-05,"dusk",623,11,22,656,1877,261,13258,3450
2017-01-05,"night",1966,31,5392,40753,8943,689,13258,57774
2017-01-06,"dawn",629,50,774,922,569,487,13258,3431
2017-01-06,"day",3997,145,1269,5152,9647,1684,13258,21894
2017-01-06,"dusk",587,0,737,1915,26,168,13258,3433
2017-01-06,"night",331,10,5810,51321,77,93,13258,57642
2017-01-07,"dawn",0,0,181,3232,0,0,13258,3413
2017-01-07,"day",3575,170,3155,11695,2013,1463,13258,22071
2017-01-07,"dusk",0,0,117,3298,0,0,13258,3415
2017-01-07,"night",393,61,3638,52214,1030,165,13258,57501
2017-01-08,"dawn",0,0,788,2606,0,0,13258,3394
2017-01-08,"day",3241,192,2095,10911,4363,1454,13258,22256
2017-01-08,"dusk",0,0,26,2390,980,0,13258,3396
2017-01-08,"night",1230,5,5169,42500,7981,469,13258,57354
2017-01-09,"dawn",0,0,1115,2237,0,23,13258,3375
2017-01-09,"day",4242,311,2139,8140,5600,2017,13258,22449
2017-01-09,"dusk",94,0,50,2154,1054,25,13258,3377
2017-01-09,"night",1143,27,5392,48354,1689,594,13258,57199
2017-01-10,"dawn",123,0,213,1239,1750,30,13258,3355
2017-01-10,"day",5600,711,1287,3844,7188,4020,13258,22650
2017-01-10,"dusk",73,0,42,2590,591,61,13258,3357
2017-01-10,"night",1450,9,2342,35827,16950,460,13258,57038
2017-01-11,"dawn",0,0,1522,1813,0,0,13258,3335
2017-01-11,"day",4130,608,1482,4843,9081,2715,13258,22859
2017-01-11,"dusk",610,8,1002,868,594,255,13258,3337
2017-01-11,"night",774,22,5165,50169,267,472,13258,56869
2017-01-12,"dawn",0,0,854,2460,0,0,13258,3314
2017-01-12,"day",3760,361,3089,11866,2201,1799,13258,23076
2017-01-12,"dusk",372,11,444,2157,4,328,13258,3316
2017-01-12,"night",891,24,5109,49938,221,511,13258,56694
2017-01-13,"dawn",326,34,875,889,844,326,13258,3294
2017-01-13,"day",4892,345,1737,7318,6676,2331,13258,23299
2017-01-13,"dusk",703,16,628,357,1194,397,13258,3295
2017-01-13,"night",423,35,5385,46379,3969,321,13258,56512
2017-01-14,"dawn",569,112,1090,495,470,537,13258,3273
2017-01-14,"day",4842,676,953,2405,8786,5866,13258,23528
2017-01-14,"dusk",709,71,926,212,853,504,13258,3275
2017-01-14,"night",1028,70,4231,48967,1149,879,13258,56324
2017-01-15,"dawn",187,54,755,1553,245,457,13258,3251
2017-01-15,"day",4864,468,2470,7486,4346,4131,13258,23765
2017-01-15,"dusk",103,4,375,2437,203,131,13258,3253
2017-01-15,"night",1625,45,4101,37169,12559,632,13258,56131
2017-01-16,"dawn",165,36,839,1309,616,265,13258,3230
2017-01-16,"day",4672,291,2571,10134,2823,3517,13258,24008
2017-01-16,"dusk",628,34,980,777,242,570,13258,3231
2017-01-16,"night",852,11,4434,49395,721,518,13258,55931
2017-01-17,"dawn",394,0,514,1079,1182,39,13258,3208
2017-01-17,"day",5290,401,2400,6713,5689,3763,13258,24256
2017-01-17,"dusk",276,22,601,2079,19,213,13258,3210
2017-01-17,"night",1868,44,4396,44170,4825,423,13258,55726
2017-01-18,"dawn",602,2,883,1239,277,183,13258,3186
2017-01-18,"day",3691,146,2870,14305,1313,2186,13258,24511
2017-01-18,"dusk",375,0,564,2192,7,50,13258,3188
2017-01-18,"night",2337,60,3524,44708,4157,729,13258,55515
2017-01-19,"dawn",1684,27,118,688,517,131,13258,3165
2017-01-19,"day",3905,87,3407,14710,666,1995,13258,24770
2017-01-19,"dusk",191,0,729,2206,8,33,13258,3167
2017-01-19,"night",914,10,5713,48021,372,268,13258,55298
2017-01-20,"dawn",356,17,974,1420,193,184,13258,3144
2017-01-20,"day",2677,66,2723,17194,1257,1117,13258,25034
2017-01-20,"dusk",0,0,399,2746,0,0,13258,3145
2017-01-20,"night",2179,0,4269,47548,362,719,13258,55077
2017-01-21,"dawn",0,0,690,2431,0,0,13258,3121
2017-01-21,"day",4441,105,2768,14659,1955,1376,13258,25304
2017-01-21,"dusk",192,0,594,2301,3,34,13258,3124
2017-01-21,"night",807,0,4512,48912,234,386,13258,54851
2017-01-22,"dawn",0,0,133,2967,0,0,13258,3100
2017-01-22,"day",4253,208,4830,13202,881,2204,13258,25578
2017-01-22,"dusk",49,0,646,2368,0,39,13258,3102
2017-01-22,"night",993,29,5197,47700,228,473,13258,54620
2017-01-23,"dawn",392,0,657,1544,218,268,13258,3079
2017-01-23,"day",4819,236,4030,12342,1547,2882,13258,25856
2017-01-23,"dusk",78,0,936,2024,2,41,13258,3081
2017-01-23,"night",1026,16,5453,46933,585,371,13258,54384
2017-01-24,"dawn",0,0,902,2156,0,0,13258,3058
2017-01-24,"day",5710,508,4737,7188,2139,5857,13258,26139
2017-01-24,"dusk",0,0,153,2907,0,0,13258,3060
2017-01-24,"night",1211,55,6504,45748,156,469,13258,54143
2017-01-25,"dawn",625,77,435,811,400,689,13258,3037
2017-01-25,"day",4744,644,2597,4944,7489,6007,13258,26425
2017-01-25,"dusk",371,7,984,1406,111,160,13258,3039
2017-01-25,"night",1039,45,4717,44927,2394,777,13258,53899
2017-01-26,"dawn",248,26,541,1041,988,172,13258,3016
2017-01-26,"day",7219,739,2366,4163,4717,7511,13258,26715
2017-01-26,"dusk",83,0,307,2295,331,3,13258,3019
2017-01-26,"night",894,26,5783,45724,954,269,13258,53650
2017-01-27,"dawn",106,0,812,1763,190,126,13258,2997
2017-01-27,"day",7837,685,1886,2758,7570,6271,13258,27007
2017-01-27,"dusk",0,0,549,2450,0,0,13258,2999
2017-01-27,"night",1742,97,8100,39866,2743,849,13258,53397
2017-01-28,"dawn",571,52,768,844,404,337,13258,2976
2017-01-28,"day",6313,590,3304,6247,5814,5037,13258,27305
2017-01-28,"dusk",0,0,440,2538,0,0,13258,2978
2017-01-28,"night",1682,27,7229,43458,406,339,13258,53141
2017-01-29,"dawn",0,0,372,2585,0,0,13258,2957
2017-01-29,"day",6463,406,5596,6937,4455,3747,13258,27604
2017-01-29,"dusk",0,0,499,2459,0,0,13258,2958
2017-01-29,"night",692,15,5716,45857,270,331,13258,52881
2017-01-30,"dawn",1328,0,585,471,207,346,13258,2937
2017-01-30,"day",3880,199,4814,14805,2235,1973,13258,27906
2017-01-30,"dusk",0,0,228,2711,1,0,13258,2940
2017-01-30,"night",710,0,8512,42959,34,402,13258,52617
2017-01-31,"dawn",0,0,301,2617,0,0,13258,2918
2017-01-31,"day",4836,374,6255,12011,1588,3148,13258,28212
2017-01-31,"dusk",0,0,1117,1803,0,0,13258,2920
2017-01-31,"night",1194,16,7079,43842,13,206,13258,52350
2014-03-16,"dawn",0,0,586,1943,0,0,12678,2529
2014-03-16,"day",16848,1448,3706,9907,1269,9470,12678,42648
2014-03-16,"dusk",0,0,48,2483,0,0,12678,2531
2014-03-16,"night",0,0,1648,37044,0,0,12678,38692
2014-03-16,"dawn",0,0,610,1919,0,0,13048,2529
2014-03-16,"day",14170,1296,6974,7416,2700,10092,13048,42648
2014-03-16,"dusk",0,0,47,2484,0,0,13048,2531
2014-03-16,"night",0,0,1406,37286,0,0,13048,38692
2014-03-17,"dawn",0,0,406,2126,0,0,13048,2532
2014-03-17,"day",13828,1594,5565,9088,2456,10453,13048,42984
2014-03-17,"dusk",0,0,25,2509,0,0,13048,2534
2014-03-17,"night",0,0,1579,36771,0,0,13048,38350
2014-03-18,"dawn",0,0,203,2331,0,0,13048,2534
2014-03-18,"day",18148,848,6826,7724,1493,8282,13048,43321
2014-03-18,"dusk",0,0,142,2394,0,0,13048,2536
2014-03-18,"night",338,0,1674,35894,0,103,13048,38009
2014-03-19,"dawn",91,33,1207,881,0,325,13048,2537
2014-03-19,"day",15156,834,4677,14341,1618,7031,13048,43657
2014-03-19,"dusk",0,0,30,2509,0,0,13048,2539
2014-03-19,"night",39,0,2108,35500,0,20,13048,37667
2014-03-20,"dawn",0,0,763,1778,0,0,13048,2541
2014-03-20,"day",14841,1547,3504,10625,4504,8972,13048,43993
2014-03-20,"dusk",0,0,62,1646,835,0,13048,2543
2014-03-20,"night",9,0,2492,33580,1242,0,13048,37323
2014-03-21,"dawn",0,0,491,2054,0,0,13048,2545
2014-03-21,"day",18886,634,4246,11573,2250,6741,13048,44330
2014-03-21,"dusk",791,0,319,1238,12,187,13048,2547
2014-03-21,"night",32,0,1375,33569,1983,19,13048,36978
2014-03-22,"dawn",0,0,550,1999,0,0,13048,2549
2014-03-22,"day",19215,1102,6253,7180,1068,9848,13048,44666
2014-03-22,"dusk",0,0,62,2490,0,0,13048,2552
2014-03-22,"night",0,0,2315,34309,9,0,13048,36633
2014-03-23,"dawn",0,0,166,2389,0,0,13048,2555
2014-03-23,"day",15524,935,8565,8777,1659,9542,13048,45002
2014-03-23,"dusk",0,0,200,2357,0,0,13048,2557
2014-03-23,"night",0,0,2855,33431,0,0,13048,36286
2014-03-24,"dawn",0,0,912,1648,0,0,13048,2560
2014-03-24,"day",10373,1999,10177,6980,1649,14161,13048,45339
2014-03-24,"dusk",0,0,137,2425,0,0,13048,2562
2014-03-24,"night",0,0,2502,33437,0,0,13048,35939
2014-03-25,"dawn",0,0,742,1825,0,0,13048,2567
2014-03-25,"day",14177,1442,10056,9348,1733,8919,13048,45675
2014-03-25,"dusk",0,0,58,2510,0,0,13048,2568
2014-03-25,"night",84,0,2186,33186,0,134,13048,35590
2014-03-26,"dawn",0,0,256,2318,0,0,13048,2574
2014-03-26,"day",13668,915,10530,11115,930,8853,13048,46011
2014-03-26,"dusk",0,0,49,2526,0,0,13048,2575
2014-03-26,"night",0,0,2754,32486,0,0,13048,35240
2014-03-27,"dawn",0,0,309,2272,0,0,13048,2581
2014-03-27,"day",15435,2180,6981,5072,3096,13583,13048,46347
2014-03-27,"dusk",0,0,1088,1495,0,0,13048,2583
2014-03-27,"night",33,4,2658,32181,0,13,13048,34889
2014-03-18,"dawn",0,0,341,2193,0,0,12705,2534
2014-03-18,"day",12728,235,4671,18399,3855,3433,12705,43321
2014-03-18,"dusk",0,0,32,2504,0,0,12705,2536
2014-03-18,"night",0,0,2151,35858,0,0,12705,38009
2014-03-19,"dawn",3,0,114,2381,39,0,12705,2537
2014-03-19,"day",16100,119,3676,19377,1119,3266,12705,43657
2014-03-19,"dusk",0,0,202,2337,0,0,12705,2539
2014-03-19,"night",0,0,3291,34376,0,0,12705,37667
2014-03-20,"dawn",258,24,634,1377,21,227,12705,2541
2014-03-20,"day",13216,82,3365,22367,2030,2933,12705,43993
2014-03-20,"dusk",0,0,110,2433,0,0,12705,2543
2014-03-20,"night",0,0,1489,35834,0,0,12705,37323
2014-03-21,"dawn",0,0,13,2532,0,0,12705,2545
2014-03-21,"day",14882,335,3904,19985,951,4273,12705,44330
2014-03-21,"dusk",0,0,134,2413,0,0,12705,2547
2014-03-21,"night",0,0,1933,35045,0,0,12705,36978
2014-03-22,"dawn",0,0,160,2389,0,0,12705,2549
2014-03-22,"day",17410,436,5231,16086,691,4812,12705,44666
2014-03-22,"dusk",0,0,897,1655,0,0,12705,2552
2014-03-22,"night",0,0,2485,34148,0,0,12705,36633
2014-03-23,"dawn",0,0,127,2428,0,0,12705,2555
2014-03-23,"day",15633,308,5633,14898,4371,4159,12705,45002
2014-03-23,"dusk",121,0,16,275,2112,33,12705,2557
2014-03-23,"night",50,0,2392,33725,41,78,12705,36286
2014-03-24,"dawn",0,0,565,1995,0,0,12705,2560
2014-03-24,"day",15356,286,7169,16392,1396,4740,12705,45339
2014-03-24,"dusk",0,0,193,2369,0,0,12705,2562
2014-03-24,"night",0,0,1305,34634,0,0,12705,35939
2014-03-25,"dawn",0,0,297,2270,0,0,12705,2567
2014-03-25,"day",14701,741,10223,13183,1172,5655,12705,45675
2014-03-25,"dusk",38,0,59,876,1574,21,12705,2568
2014-03-25,"night",22,0,2680,32276,612,0,12705,35590
2014-03-26,"dawn",117,17,60,344,2018,18,12705,2574
2014-03-26,"day",12515,1093,6197,12588,3447,10171,12705,46011
2014-03-26,"dusk",0,0,204,2371,0,0,12705,2575
2014-03-26,"night",15,0,2770,32262,181,12,12705,35240
2014-03-27,"dawn",21,0,215,2337,8,0,12705,2581
2014-03-27,"day",11292,557,9213,16423,665,8197,12705,46347
2014-03-27,"dusk",0,0,44,2539,0,0,12705,2583
2014-03-27,"night",17,0,1785,32285,802,0,12705,34889
2014-03-28,"dawn",0,0,166,2209,214,0,12705,2589
2014-03-28,"day",15174,464,10259,10976,2423,7387,12705,46683
2014-03-28,"dusk",0,0,157,2434,0,0,12705,2591
2014-03-28,"night",77,4,2417,30375,1638,26,12705,34537
2014-03-29,"dawn",0,0,538,2059,0,0,12705,2597
2014-03-29,"day",16775,600,5866,15353,902,7523,12705,47019
2014-03-29,"dusk",0,0,66,2534,0,0,12705,2600
2014-03-29,"night",0,0,1702,32482,0,0,12705,34184
2014-03-30,"dawn",0,0,822,1784,0,0,12705,2606
2014-03-30,"day",12473,1208,7640,11244,2429,12361,12705,47355
2014-03-30,"dusk",0,0,59,2550,0,0,12705,2609
2014-03-30,"night",0,0,1823,32007,0,0,12705,33830
2014-03-31,"dawn",0,0,309,2307,0,0,12705,2616
2014-03-31,"day",16898,612,5787,12796,955,10643,12705,47691
2014-03-31,"dusk",0,0,29,2589,0,0,12705,2618
